DS,Id,LenT,TypoT,UTT,LenD,TypoD,UTD,LenB,TypoB,UTB
Eclipse,240775,5,1,1,279,45,22,284,46,23
Eclipse,240776,3,2,2,86,30,17,89,32,19
Eclipse,240777,5,1,1,23,1,1,28,2,2
Eclipse,240778,6,0,0,25,0,0,31,0,0
Eclipse,216728,8,1,1,59,9,9,67,10,10
Eclipse,240779,5,1,1,35,1,1,40,2,2
Eclipse,240780,9,2,1,42,5,4,51,7,5
Eclipse,240781,7,1,1,6,1,1,13,2,2
Eclipse,240783,5,0,0,20,4,4,25,4,4
Eclipse,240784,5,0,0,36,2,2,41,2,2
Eclipse,240785,6,2,2,17,2,1,23,4,3
Eclipse,240786,4,0,0,48,2,2,52,2,2
Eclipse,240787,5,1,1,20,5,4,25,6,5
Eclipse,240788,5,1,1,61,8,7,66,9,8
Eclipse,216729,3,0,0,33,5,5,36,5,5
Eclipse,240790,8,0,0,122,10,4,130,10,4
Eclipse,240791,13,3,3,56,5,4,69,8,7
Eclipse,240792,10,2,1,70,17,9,80,19,10
Eclipse,240793,7,0,0,19,0,0,26,0,0
Eclipse,240794,7,0,0,28,1,1,35,1,1
Eclipse,240795,4,1,1,621,148,69,625,149,70
Eclipse,240796,4,0,0,70,2,2,74,2,2
Eclipse,216730,6,1,1,66,8,4,72,9,5
Eclipse,240799,7,2,2,44,4,4,51,6,6
Eclipse,240800,6,0,0,52,11,3,58,11,3
Eclipse,240801,9,0,0,13,0,0,22,0,0
Eclipse,240802,6,1,1,39,6,3,45,7,4
Eclipse,240804,3,0,0,36,3,3,39,3,3
Eclipse,240805,13,0,0,24,1,1,37,1,1
Eclipse,240807,9,0,0,20,4,2,29,4,2
Eclipse,240808,4,0,0,27,4,4,31,4,4
Eclipse,216731,7,0,0,53,2,2,60,2,2
Eclipse,240809,2,2,2,46,13,8,48,15,10
Eclipse,240810,5,0,0,28,4,4,33,4,4
Eclipse,240811,4,1,1,11,2,2,15,3,3
Eclipse,240812,3,1,1,47,24,12,50,25,13
Eclipse,240813,5,0,0,1044,246,36,1049,246,36
Eclipse,240814,7,0,0,56,0,0,63,0,0
Eclipse,240815,9,2,2,299,114,30,308,116,32
Eclipse,240816,8,0,0,51,4,3,59,4,3
Eclipse,240817,9,1,1,57,2,2,66,3,3
Eclipse,240818,6,2,2,50,6,3,56,8,5
Eclipse,216732,3,2,2,427,104,43,430,106,45
Eclipse,240819,3,1,1,13,3,3,16,4,4
Eclipse,240820,4,1,1,40,6,3,44,7,4
Eclipse,240821,8,0,0,24,3,3,32,3,3
Eclipse,240822,12,4,4,100,21,12,112,25,16
Eclipse,240823,4,1,1,46,5,5,50,6,6
Eclipse,240824,4,1,1,37,2,2,41,3,3
Eclipse,240825,4,1,1,775,111,35,779,112,36
Eclipse,240826,5,0,0,34,2,1,39,2,1
Eclipse,240827,4,1,1,38,4,4,42,5,5
Eclipse,240828,4,1,1,38,4,4,42,5,5
Eclipse,216733,6,0,0,106,30,12,112,30,12
Eclipse,214315,10,1,1,41,2,2,51,3,3
Eclipse,240829,4,1,1,38,4,4,42,5,5
Eclipse,240830,4,1,1,39,2,1,43,3,2
Eclipse,240831,4,1,1,40,2,1,44,3,2
Eclipse,240832,4,1,1,40,2,1,44,3,2
Eclipse,240833,4,1,1,121,8,3,125,9,4
Eclipse,240834,4,1,1,37,3,2,41,4,3
Eclipse,240835,4,1,1,40,2,1,44,3,2
Eclipse,240836,4,1,1,40,3,2,44,4,3
Eclipse,240837,4,1,1,39,3,2,43,4,3
Eclipse,240838,4,1,1,58,3,1,62,4,2
Eclipse,216734,4,1,1,10,3,3,14,4,4
Eclipse,240839,9,0,0,35,0,0,44,0,0
Eclipse,240840,4,1,1,57,3,1,61,4,2
Eclipse,240841,4,1,1,39,2,1,43,3,2
Eclipse,240842,4,1,1,38,3,2,42,4,3
Eclipse,240843,4,1,1,760,116,9,764,117,10
Eclipse,240844,4,1,1,760,115,8,764,116,9
Eclipse,240845,3,0,0,52,10,5,55,10,5
Eclipse,240846,4,1,1,39,7,3,43,8,4
Eclipse,240847,4,1,1,44,6,4,48,7,5
Eclipse,240848,4,1,1,44,5,3,48,6,4
Eclipse,216735,5,1,1,12,2,2,17,3,3
Eclipse,240849,6,0,0,22,2,1,28,2,1
Eclipse,240850,4,1,1,44,6,4,48,7,5
Eclipse,240851,6,1,1,34,4,4,40,5,5
Eclipse,240852,3,1,1,265,66,22,268,67,23
Eclipse,240853,5,3,3,662,237,64,667,240,67
Eclipse,240854,8,0,0,89,5,1,97,5,1
Eclipse,240855,4,0,0,13,0,0,17,0,0
Eclipse,240856,6,0,0,11,0,0,17,0,0
Eclipse,240857,4,1,1,60,6,5,64,7,6
Eclipse,240858,7,0,0,22,3,3,29,3,3
Eclipse,240859,8,0,0,15,0,0,23,0,0
Eclipse,240860,4,1,1,42,7,3,46,8,4
Eclipse,240861,4,1,1,45,4,3,49,5,4
Eclipse,240862,4,1,1,40,4,3,44,5,4
Eclipse,240863,4,1,1,40,4,3,44,5,4
Eclipse,240864,4,1,1,46,10,5,50,11,6
Eclipse,240865,4,0,0,31,1,1,35,1,1
Eclipse,240866,4,1,1,135,13,5,139,14,6
Eclipse,240867,4,1,1,38,5,4,42,6,5
Eclipse,240868,4,1,1,38,5,4,42,6,5
Eclipse,216737,4,1,1,35,3,3,39,4,4
Eclipse,240869,4,1,1,80,10,6,84,11,7
Eclipse,240870,5,1,1,18,1,1,23,2,2
Eclipse,240871,4,1,1,32,4,2,36,5,3
Eclipse,240872,4,1,1,34,6,3,38,7,4
Eclipse,240874,4,1,1,34,5,3,38,6,4
Eclipse,240875,4,1,1,34,5,3,38,6,4
Eclipse,240876,4,1,1,34,4,2,38,5,3
Eclipse,240877,4,1,1,51,18,9,55,19,10
Eclipse,240878,4,1,1,46,13,7,50,14,8
Eclipse,216738,4,0,0,8,0,0,12,0,0
Eclipse,240879,4,1,1,46,13,7,50,14,8
Eclipse,240880,4,1,1,42,10,8,46,11,9
Eclipse,240881,6,2,2,56,7,3,62,9,5
Eclipse,240882,4,1,1,42,10,8,46,11,9
Eclipse,240883,4,1,1,43,11,9,47,12,10
Eclipse,240884,10,5,5,65,18,10,75,23,15
Eclipse,240885,5,1,1,30,8,6,35,9,7
Eclipse,240886,4,1,1,43,11,9,47,12,10
Eclipse,240887,4,1,1,42,10,8,46,11,9
Eclipse,240888,5,2,2,188,33,16,193,35,18
Eclipse,216739,5,0,0,7,1,1,12,1,1
Eclipse,240889,4,1,1,42,10,8,46,11,9
Eclipse,240890,4,1,1,42,5,4,46,6,5
Eclipse,240891,4,1,1,58,15,8,62,16,9
Eclipse,240892,4,1,1,58,16,9,62,17,10
Eclipse,240893,4,1,1,57,15,8,61,16,9
Eclipse,240894,4,0,0,22,1,1,26,1,1
Eclipse,240895,5,0,0,93,10,4,98,10,4
Eclipse,240896,4,1,1,58,15,8,62,16,9
Eclipse,240897,4,1,1,57,15,8,61,16,9
Eclipse,240898,4,1,1,54,3,2,58,4,3
Eclipse,216740,10,0,0,67,5,3,77,5,3
Eclipse,240899,4,1,1,33,4,3,37,5,4
Eclipse,240900,4,1,1,36,5,3,40,6,4
Eclipse,240901,4,1,1,36,5,3,40,6,4
Eclipse,240902,7,2,2,33,9,7,40,11,9
Eclipse,240903,4,1,1,33,4,3,37,5,4
Eclipse,240904,4,1,1,37,5,4,41,6,5
Eclipse,240905,4,1,1,35,3,2,39,4,3
Eclipse,240906,3,1,1,44,3,3,47,4,4
Eclipse,240907,4,1,1,41,10,6,45,11,7
Eclipse,240908,4,2,2,97,22,16,101,24,18
Eclipse,216741,7,2,2,27,1,1,34,3,3
Eclipse,240909,5,1,1,37,6,4,42,7,5
Eclipse,240910,4,1,1,36,5,4,40,6,5
Eclipse,240911,4,1,1,36,5,4,40,6,5
Eclipse,240912,5,1,1,52,13,5,57,14,6
Eclipse,240913,3,1,1,14,5,3,17,6,4
Eclipse,240914,6,0,0,86,5,5,92,5,5
Eclipse,240915,9,0,0,147,21,11,156,21,11
Eclipse,240916,8,3,3,83,15,7,91,18,10
Eclipse,240917,5,4,4,76,13,9,81,17,13
Eclipse,240918,5,0,0,37,0,0,42,0,0
Eclipse,216742,7,0,0,14,1,1,21,1,1
Eclipse,240919,6,3,3,14,5,4,20,8,7
Eclipse,240920,6,0,0,29,2,2,35,2,2
Eclipse,240921,11,2,2,27,2,2,38,4,4
Eclipse,240922,5,0,0,47,1,1,52,1,1
Eclipse,240923,5,0,0,8,0,0,13,0,0
Eclipse,240924,3,1,1,1001,255,103,1004,256,104
Eclipse,240925,5,1,1,32,4,2,37,5,3
Eclipse,240926,5,1,1,19,0,0,24,1,1
Eclipse,240927,4,1,1,41,6,5,45,7,6
Eclipse,240928,4,1,1,1498,356,163,1502,357,164
Eclipse,216743,6,0,0,20,4,4,26,4,4
Eclipse,240929,4,1,1,43,8,5,47,9,6
Eclipse,240930,4,1,1,308,63,7,312,64,8
Eclipse,240931,6,4,4,2,0,0,8,4,4
Eclipse,240932,4,1,1,46,11,5,50,12,6
Eclipse,240933,8,0,0,120,11,7,128,11,7
Eclipse,240934,5,2,2,3,0,0,8,2,2
Eclipse,240935,4,1,1,42,9,4,46,10,5
Eclipse,240936,4,1,1,71,12,7,75,13,8
Eclipse,240937,9,2,2,77,17,10,86,19,12
Eclipse,240938,7,2,2,52,5,4,59,7,6
Eclipse,216744,5,1,1,14,4,4,19,5,5
Eclipse,240939,4,1,1,47,7,4,51,8,5
Eclipse,240940,4,1,1,36,8,5,40,9,6
Eclipse,240941,4,1,1,58,13,7,62,14,8
Eclipse,240942,4,1,1,40,6,4,44,7,5
Eclipse,240943,7,2,2,33,13,8,40,15,10
Eclipse,240944,4,1,1,36,2,1,40,3,2
Eclipse,240945,4,1,1,39,6,5,43,7,6
Eclipse,240946,4,1,1,49,8,4,53,9,5
Eclipse,240947,4,0,0,27,3,3,31,3,3
Eclipse,240948,4,1,1,68,9,3,72,10,4
Eclipse,216745,3,1,1,30,2,1,33,3,2
Eclipse,240949,4,1,1,49,7,3,53,8,4
Eclipse,240950,4,1,1,49,8,4,53,9,5
Eclipse,240951,4,1,1,38,5,3,42,6,4
Eclipse,240952,4,1,1,34,5,3,38,6,4
Eclipse,240953,4,1,1,34,5,3,38,6,4
Eclipse,240954,4,1,1,109,20,7,113,21,8
Eclipse,240955,4,1,1,37,4,2,41,5,3
Eclipse,240956,4,1,1,36,2,1,40,3,2
Eclipse,240957,4,1,1,38,7,5,42,8,6
Eclipse,240958,5,1,1,821,203,53,826,204,54
Eclipse,216746,4,1,1,235,48,23,239,49,24
Eclipse,240959,4,1,1,38,7,5,42,8,6
Eclipse,240960,4,1,1,38,7,5,42,8,6
Eclipse,240961,4,1,1,36,7,5,40,8,6
Eclipse,240962,4,1,1,9,0,0,13,1,1
Eclipse,240963,4,1,1,36,7,5,40,8,6
Eclipse,240964,7,1,1,7,1,1,14,2,2
Eclipse,240965,5,0,0,454,158,44,459,158,44
Eclipse,240966,4,1,1,34,2,1,38,3,2
Eclipse,240967,10,3,3,42,8,6,52,11,9
Eclipse,240968,4,1,1,75,11,6,79,12,7
Eclipse,216747,6,1,1,24,4,4,30,5,5
Eclipse,240969,4,1,1,34,7,6,38,8,7
Eclipse,240970,4,1,1,31,9,6,35,10,7
Eclipse,240971,4,1,1,27,5,3,31,6,4
Eclipse,240972,4,1,1,27,9,8,31,10,9
Eclipse,240973,6,2,2,22,4,3,28,6,5
Eclipse,240974,4,1,1,20,5,4,24,6,5
Eclipse,240975,6,0,0,19,1,1,25,1,1
Eclipse,240976,7,3,2,14,2,2,21,5,4
Eclipse,240978,6,0,0,56,3,2,62,3,2
Eclipse,216748,10,3,2,19,3,3,29,6,5
Eclipse,240979,5,2,2,33,7,6,38,9,8
Eclipse,240980,3,0,0,10,0,0,13,0,0
Eclipse,240981,5,1,1,36,0,0,41,1,1
Eclipse,240982,4,0,0,10,2,2,14,2,2
Eclipse,240983,2,0,0,7,0,0,9,0,0
Eclipse,240984,6,3,3,256,68,42,262,71,45
Eclipse,240985,10,3,3,132,33,20,142,36,23
Eclipse,240987,4,0,0,11,0,0,15,0,0
Eclipse,240988,4,0,0,19,1,1,23,1,1
Eclipse,216749,5,1,1,7,1,1,12,2,2
Eclipse,240989,9,1,1,178,19,12,187,20,13
Eclipse,240990,3,1,1,26,3,2,29,4,3
Eclipse,240991,7,1,1,97,9,7,104,10,8
Eclipse,240992,5,1,1,2019,536,192,2024,537,193
Eclipse,240993,6,2,2,96,29,9,102,31,11
Eclipse,240994,7,0,0,71,4,3,78,4,3
Eclipse,240995,10,2,2,11,2,2,21,4,4
Eclipse,240996,5,0,0,80,3,2,85,3,2
Eclipse,240997,5,1,1,108,24,8,113,25,9
Eclipse,240998,5,1,1,14,1,1,19,2,2
Eclipse,216750,5,2,2,36,8,6,41,10,8
Eclipse,240999,4,1,1,15,3,2,19,4,3
Eclipse,241000,4,0,0,50,7,6,54,7,6
Eclipse,241001,5,2,2,695,172,69,700,174,71
Eclipse,241002,8,0,0,29,2,1,37,2,1
Eclipse,241003,2,2,2,77,17,13,79,19,15
Eclipse,241005,6,0,0,74,2,2,80,2,2
Eclipse,241006,10,4,3,22,4,3,32,8,6
Eclipse,241007,7,0,0,23,0,0,30,0,0
Eclipse,241008,3,1,1,62,20,9,65,21,10
Eclipse,216751,8,2,2,41,8,4,49,10,6
Eclipse,241009,6,0,0,83,4,4,89,4,4
Eclipse,241010,6,0,0,47,1,1,53,1,1
Eclipse,241011,2,1,1,11,3,3,13,4,4
Eclipse,241012,4,0,0,23,1,1,27,1,1
Eclipse,241013,10,0,0,82,3,3,92,3,3
Eclipse,241014,7,2,2,17,3,3,24,5,5
Eclipse,241015,4,3,3,5,3,3,9,6,6
Eclipse,241016,5,0,0,69,2,2,74,2,2
Eclipse,241017,5,2,2,16,3,3,21,5,5
Eclipse,241018,4,1,1,20,2,2,24,3,3
Eclipse,241019,6,0,0,45,2,2,51,2,2
Eclipse,241020,6,1,1,42,6,5,48,7,6
Eclipse,241021,9,1,1,96,2,2,105,3,3
Eclipse,241022,4,0,0,14,0,0,18,0,0
Eclipse,241023,5,0,0,8,2,2,13,2,2
Eclipse,241024,10,1,1,66,3,3,76,4,4
Eclipse,241025,8,0,0,29,0,0,37,0,0
Eclipse,241026,5,1,1,1940,524,193,1945,525,194
Eclipse,241027,9,1,1,32,1,1,41,2,2
Eclipse,241028,6,0,0,49,2,2,55,2,2
Eclipse,216753,6,0,0,397,77,50,403,77,50
Eclipse,214317,7,0,0,51,1,1,58,1,1
Eclipse,241029,7,0,0,41,4,3,48,4,3
Eclipse,241030,8,0,0,76,3,3,84,3,3
Eclipse,241031,6,0,0,53,1,1,59,1,1
Eclipse,241032,10,0,0,485,154,42,495,154,42
Eclipse,241033,5,0,0,52,1,1,57,1,1
Eclipse,241034,1,0,0,83,2,2,84,2,2
Eclipse,241035,8,0,0,70,1,1,78,1,1
Eclipse,241036,8,0,0,82,1,1,90,1,1
Eclipse,241037,8,1,1,33,4,3,41,5,4
Eclipse,241038,6,2,2,47,13,4,53,15,6
Eclipse,216754,8,1,1,51,10,10,59,11,11
Eclipse,241039,12,1,1,63,6,4,75,7,5
Eclipse,241040,7,3,3,36,7,5,43,10,8
Eclipse,241041,7,1,1,30,1,1,37,2,2
Eclipse,241042,7,0,0,26,1,1,33,1,1
Eclipse,241043,10,0,0,46,1,1,56,1,1
Eclipse,241044,8,1,1,138,38,14,146,39,15
Eclipse,241045,5,1,1,49,3,1,54,4,2
Eclipse,241046,6,0,0,26,1,1,32,1,1
Eclipse,241047,17,4,2,259,79,18,276,83,20
Eclipse,241048,4,1,1,26,3,2,30,4,3
Eclipse,216755,5,1,1,61,4,3,66,5,4
Eclipse,241049,7,0,0,155,41,18,162,41,18
Eclipse,241050,6,0,0,41,0,0,47,0,0
Eclipse,241051,7,2,2,8,2,2,15,4,4
Eclipse,241052,8,0,0,82,20,9,90,20,9
Eclipse,241053,7,0,0,10,0,0,17,0,0
Eclipse,241054,4,0,0,57,13,6,61,13,6
Eclipse,241055,7,0,0,31,0,0,38,0,0
Eclipse,241056,5,2,2,8,4,4,13,6,6
Eclipse,241057,6,0,0,4,0,0,10,0,0
Eclipse,241058,9,0,0,58,11,4,67,11,4
Eclipse,216756,5,0,0,89,8,3,94,8,3
Eclipse,241060,6,1,1,83,9,6,89,10,7
Eclipse,241061,5,0,0,27,2,2,32,2,2
Eclipse,241062,7,2,2,29,6,5,36,8,7
Eclipse,241063,10,4,4,926,342,202,936,346,206
Eclipse,241064,6,1,1,34,1,1,40,2,2
Eclipse,241065,7,0,0,36,0,0,43,0,0
Eclipse,241066,9,0,0,43,2,2,52,2,2
Eclipse,241067,7,0,0,35,1,1,42,1,1
Eclipse,241068,6,0,0,28,3,3,34,3,3
Eclipse,241069,4,1,1,19,7,5,23,8,6
Eclipse,216757,3,2,2,44,11,7,47,13,9
Eclipse,241070,9,2,2,26,2,2,35,4,4
Eclipse,241071,5,1,1,178,22,4,183,23,5
Eclipse,241072,8,0,0,41,1,1,49,1,1
Eclipse,241073,8,0,0,93,4,3,101,4,3
Eclipse,241074,5,1,1,33,9,6,38,10,7
Eclipse,241075,5,2,2,65,7,5,70,9,7
Eclipse,241076,10,1,1,61,5,3,71,6,4
Eclipse,241077,7,0,0,26,0,0,33,0,0
Eclipse,241078,9,1,1,45,3,3,54,4,4
Eclipse,216758,7,4,4,89,24,8,96,28,12
Eclipse,241081,12,1,1,52,11,7,64,12,8
Eclipse,241083,6,2,2,19,3,3,25,5,5
Eclipse,241084,5,2,2,32,11,9,37,13,11
Eclipse,241085,7,1,1,62,6,3,69,7,4
Eclipse,241086,9,3,3,13,1,1,22,4,4
Eclipse,241087,6,3,3,9,2,2,15,5,5
Eclipse,241088,5,0,0,42,1,1,47,1,1
Eclipse,241089,5,1,1,45,4,4,50,5,5
Eclipse,216759,7,0,0,23,0,0,30,0,0
Eclipse,241090,8,2,2,63,8,6,71,10,8
Eclipse,241091,9,1,1,46,1,1,55,2,2
Eclipse,241092,3,0,0,16,1,1,19,1,1
Eclipse,241093,5,3,3,168,38,16,173,41,19
Eclipse,241094,5,0,0,18,0,0,23,0,0
Eclipse,241095,7,1,1,14,3,3,21,4,4
Eclipse,241096,8,0,0,126,16,16,134,16,16
Eclipse,241097,13,0,0,51,2,2,64,2,2
Eclipse,241098,7,0,0,157,24,20,164,24,20
Eclipse,241099,6,0,0,71,24,18,77,24,18
Eclipse,216760,8,1,1,59,3,2,67,4,3
Eclipse,241100,2,0,0,29,6,3,31,6,3
Eclipse,241101,7,0,0,75,8,2,82,8,2
Eclipse,241103,7,1,1,14,1,1,21,2,2
Eclipse,241104,9,1,1,24,0,0,33,1,1
Eclipse,241105,6,1,1,1052,252,90,1058,253,91
Eclipse,241106,11,1,1,20,2,2,31,3,3
Eclipse,241107,3,3,3,932,212,83,935,215,86
Eclipse,241108,8,1,1,23,1,1,31,2,2
Eclipse,241109,6,0,0,15,1,1,21,1,1
Eclipse,216761,3,1,1,60,11,7,63,12,8
Eclipse,241110,5,0,0,22,1,1,27,1,1
Eclipse,241111,5,0,0,31,2,1,36,2,1
Eclipse,241112,5,2,2,50,7,6,55,9,8
Eclipse,241113,7,2,2,25,4,2,32,6,4
Eclipse,241114,7,1,1,7,1,1,14,2,2
Eclipse,241115,6,0,0,87,15,11,93,15,11
Eclipse,241116,6,0,0,8,2,2,14,2,2
Eclipse,241117,4,1,1,111,30,20,115,31,21
Eclipse,241118,4,0,0,110,10,6,114,10,6
Eclipse,241119,5,0,0,92,17,11,97,17,11
Eclipse,216762,10,1,1,32,7,5,42,8,6
Eclipse,241120,5,1,1,33,3,3,38,4,4
Eclipse,241121,4,0,0,4,0,0,8,0,0
Eclipse,241122,3,0,0,3,0,0,6,0,0
Eclipse,241123,7,0,0,14,0,0,21,0,0
Eclipse,241124,6,0,0,18,3,3,24,3,3
Eclipse,241125,7,1,1,32,6,4,39,7,5
Eclipse,241126,6,1,1,74,6,6,80,7,7
Eclipse,241127,3,2,2,13,4,3,16,6,5
Eclipse,241128,6,3,3,41,7,5,47,10,8
Eclipse,241129,6,2,2,31,6,5,37,8,7
Eclipse,216763,5,0,0,59,12,9,64,12,9
Eclipse,214318,8,0,0,60,1,1,68,1,1
Eclipse,241130,7,1,1,759,170,31,766,171,32
Eclipse,241131,3,1,1,5028,855,146,5031,856,147
Eclipse,241133,5,0,0,37,0,0,42,0,0
Eclipse,241134,4,1,1,170,58,31,174,59,32
Eclipse,241135,8,0,0,389,105,44,397,105,44
Eclipse,241137,6,0,0,91,1,1,97,1,1
Eclipse,241138,5,1,1,42,7,5,47,8,6
Eclipse,241139,10,1,1,79,9,5,89,10,6
Eclipse,241140,9,1,1,19,2,1,28,3,2
Eclipse,241141,4,0,0,25,2,2,29,2,2
Eclipse,216764,4,2,2,49,13,13,53,15,15
Eclipse,241142,6,0,0,30,1,1,36,1,1
Eclipse,241143,5,0,0,48,4,4,53,4,4
Eclipse,241144,6,3,3,52,10,6,58,13,9
Eclipse,241145,7,1,1,18,2,2,25,3,3
Eclipse,241146,8,2,1,41,7,5,49,9,6
Eclipse,241147,8,0,0,28,1,1,36,1,1
Eclipse,241148,5,2,2,42,7,6,47,9,8
Eclipse,241149,9,1,1,74,6,3,83,7,4
Eclipse,241150,5,0,0,6,0,0,11,0,0
Eclipse,241151,5,1,1,1938,464,73,1943,465,74
Eclipse,216765,3,1,1,353,64,23,356,65,24
Eclipse,241152,5,0,0,50,4,3,55,4,3
Eclipse,241153,10,2,2,20,2,2,30,4,4
Eclipse,241154,4,1,1,29,1,1,33,2,2
Eclipse,241155,8,1,1,33,2,2,41,3,3
Eclipse,241156,7,0,0,17,2,2,24,2,2
Eclipse,241157,7,0,0,28,4,4,35,4,4
Eclipse,241158,3,1,1,48,2,2,51,3,3
Eclipse,241159,2,0,0,11,0,0,13,0,0
Eclipse,241160,11,2,2,122,28,14,133,30,16
Eclipse,241161,7,0,0,35,2,2,42,2,2
Eclipse,216766,5,1,1,24,2,2,29,3,3
Eclipse,241163,6,1,1,15,0,0,21,1,1
Eclipse,241164,5,1,1,1202,304,114,1207,305,115
Eclipse,241165,7,0,0,12,2,2,19,2,2
Eclipse,241166,7,0,0,229,40,20,236,40,20
Eclipse,241167,7,5,5,28,2,2,35,7,7
Eclipse,241168,9,0,0,134,7,5,143,7,5
Eclipse,241169,5,1,1,17,3,2,22,4,3
Eclipse,241170,6,2,2,41,5,3,47,7,5
Eclipse,241171,7,0,0,150,15,6,157,15,6
Eclipse,216767,4,1,1,28,4,2,32,5,3
Eclipse,241172,5,0,0,11,1,1,16,1,1
Eclipse,241173,7,0,0,66,0,0,73,0,0
Eclipse,241174,6,0,0,109,14,9,115,14,9
Eclipse,241175,6,0,0,30,2,2,36,2,2
Eclipse,241176,8,0,0,146,30,10,154,30,10
Eclipse,241177,7,1,1,25,6,5,32,7,6
Eclipse,241178,12,3,3,33,9,5,45,12,8
Eclipse,241179,5,1,1,212,76,28,217,77,29
Eclipse,241180,5,1,1,212,76,28,217,77,29
Eclipse,241181,5,0,0,44,0,0,49,0,0
Eclipse,216768,8,0,0,74,10,7,82,10,7
Eclipse,241182,5,0,0,9,1,1,14,1,1
Eclipse,241183,9,0,0,53,1,1,62,1,1
Eclipse,241184,5,1,1,21,5,4,26,6,5
Eclipse,241185,4,0,0,161,19,13,165,19,13
Eclipse,241186,5,0,0,89,20,11,94,20,11
Eclipse,241187,5,0,0,62,6,3,67,6,3
Eclipse,241188,4,1,1,36,3,3,40,4,4
Eclipse,241189,4,1,1,44,9,5,48,10,6
Eclipse,241190,6,2,2,52,12,5,58,14,7
Eclipse,241191,5,0,0,106,12,12,111,12,12
Eclipse,216769,7,0,0,84,7,5,91,7,5
Eclipse,241192,7,1,1,105,12,11,112,13,12
Eclipse,241193,5,1,1,6,2,2,11,3,3
Eclipse,241194,9,0,0,71,7,5,80,7,5
Eclipse,241195,5,2,2,54,7,4,59,9,6
Eclipse,241196,5,0,0,33,2,2,38,2,2
Eclipse,241197,5,1,1,233,48,24,238,49,25
Eclipse,241198,6,0,0,22,2,2,28,2,2
Eclipse,241199,5,1,1,65,7,5,70,8,6
Eclipse,241200,4,1,1,599,129,26,603,130,27
Eclipse,241201,7,0,0,21,3,2,28,3,2
Eclipse,216770,8,3,3,118,21,19,126,24,22
Eclipse,241202,6,1,1,39,3,3,45,4,4
Eclipse,241203,10,2,2,43,6,4,53,8,6
Eclipse,241204,5,1,1,2114,480,125,2119,481,126
Eclipse,241205,4,0,0,41,1,1,45,1,1
Eclipse,241207,7,1,1,67,17,12,74,18,13
Eclipse,241208,7,0,0,22,0,0,29,0,0
Eclipse,241209,9,0,0,35,1,1,44,1,1
Eclipse,241210,3,1,1,35,3,2,38,4,3
Eclipse,241211,6,0,0,78,3,3,84,3,3
Eclipse,216771,5,0,0,16,1,1,21,1,1
Eclipse,241212,11,0,0,93,11,10,104,11,10
Eclipse,241213,8,1,1,69,16,7,77,17,8
Eclipse,241214,5,0,0,61,0,0,66,0,0
Eclipse,241215,6,0,0,67,1,1,73,1,1
Eclipse,241216,6,0,0,30,5,3,36,5,3
Eclipse,241218,4,0,0,13,2,2,17,2,2
Eclipse,241219,5,1,1,18,1,1,23,2,2
Eclipse,241220,5,1,1,32,4,4,37,5,5
Eclipse,241221,9,1,1,30,3,2,39,4,3
Eclipse,241222,6,0,0,12,1,1,18,1,1
Eclipse,216772,7,3,3,136,32,25,143,35,28
Eclipse,241223,4,0,0,22,2,2,26,2,2
Eclipse,241224,5,1,1,1134,277,109,1139,278,110
Eclipse,241225,7,2,2,279,78,22,286,80,24
Eclipse,241226,5,0,0,49,7,6,54,7,6
Eclipse,241227,5,2,2,38,5,1,43,7,3
Eclipse,241228,6,0,0,50,1,1,56,1,1
Eclipse,241229,4,0,0,110,14,7,114,14,7
Eclipse,241230,5,2,2,27,5,5,32,7,7
Eclipse,241231,8,1,1,84,28,17,92,29,18
Eclipse,241232,8,2,2,88,10,7,96,12,9
Eclipse,216773,4,0,0,116,7,7,120,7,7
Eclipse,214319,3,0,0,48,2,2,51,2,2
Eclipse,241234,6,2,2,9,3,3,15,5,5
Eclipse,241235,9,2,2,9,4,4,18,6,6
Eclipse,241236,8,1,1,67,7,5,75,8,6
Eclipse,241237,3,1,1,43,7,4,46,8,5
Eclipse,241238,6,1,1,22,3,3,28,4,4
Eclipse,241239,8,1,1,19,2,2,27,3,3
Eclipse,241240,7,1,1,21,0,0,28,1,1
Eclipse,241241,5,0,0,94,7,3,99,7,3
Eclipse,241242,6,0,0,308,53,29,314,53,29
Eclipse,241243,4,0,0,37,0,0,41,0,0
Eclipse,216774,3,0,0,45,3,3,48,3,3
Eclipse,241244,10,3,2,37,2,2,47,5,4
Eclipse,241245,3,1,1,11,1,1,14,2,2
Eclipse,241246,5,2,1,30,4,2,35,6,3
Eclipse,241247,7,0,0,116,12,7,123,12,7
Eclipse,241248,9,1,1,739,156,85,748,157,86
Eclipse,241249,4,0,0,7,0,0,11,0,0
Eclipse,241250,4,1,1,18,2,1,22,3,2
Eclipse,241251,6,1,1,14,0,0,20,1,1
Eclipse,241252,7,3,3,33,15,8,40,18,11
Eclipse,241253,7,0,0,38,1,1,45,1,1
Eclipse,216775,6,0,0,17,1,1,23,1,1
Eclipse,241254,5,0,0,11,1,1,16,1,1
Eclipse,241255,5,2,2,40,9,5,45,11,7
Eclipse,241256,5,1,1,1590,419,114,1595,420,115
Eclipse,241257,7,1,1,32,11,5,39,12,6
Eclipse,241258,4,1,1,102,27,13,106,28,14
Eclipse,241259,3,0,0,19,1,1,22,1,1
Eclipse,241260,6,1,1,76,8,8,82,9,9
