DS,Id,LenT,TypoT,UTT,LenD,TypoD,UTD,LenB,TypoB,UTB
Mozilla,597064,10,3,3,11,5,3,21,8,6
Mozilla,597065,10,3,3,259,97,8,269,100,11
Mozilla,597066,6,0,0,24,2,2,30,2,2
Mozilla,597067,10,1,1,54,5,5,64,6,6
Mozilla,597068,4,2,2,73,17,7,77,19,9
Mozilla,597069,6,2,2,18,3,3,24,5,5
Mozilla,597070,8,1,1,440,89,18,448,90,19
Mozilla,597071,6,0,0,49,7,6,55,7,6
Mozilla,543325,8,2,2,103,14,8,111,16,10
Mozilla,597072,7,1,1,19,5,3,26,6,4
Mozilla,597073,5,1,1,38,4,2,43,5,3
Mozilla,597075,4,1,1,24,5,3,28,6,4
Mozilla,597076,5,1,1,57,2,2,62,3,3
Mozilla,597077,7,2,2,54,8,4,61,10,6
Mozilla,597078,8,2,2,15,5,4,23,7,6
Mozilla,597079,5,1,1,15,1,1,20,2,2
Mozilla,597080,4,1,1,203,34,24,207,35,25
Mozilla,597081,6,0,0,26,3,3,32,3,3
Mozilla,597083,7,1,1,88,19,7,95,20,8
Mozilla,538021,5,1,1,21,9,5,26,10,6
Mozilla,597084,5,0,0,23,1,1,28,1,1
Mozilla,597086,6,0,0,104,17,11,110,17,11
Mozilla,597087,5,2,2,13,4,4,18,6,6
Mozilla,597088,8,0,0,80,10,4,88,10,4
Mozilla,597089,14,0,0,146,14,8,160,14,8
Mozilla,597090,8,1,1,62,18,11,70,19,12
Mozilla,597091,4,0,0,69,6,3,73,6,3
Mozilla,597092,9,1,1,291,40,17,300,41,18
Mozilla,597093,9,4,4,30,3,3,39,7,7
Mozilla,597094,3,0,0,66,6,3,69,6,3
Mozilla,543327,5,2,2,64,15,12,69,17,14
Mozilla,597095,7,0,0,41,2,2,48,2,2
Mozilla,597096,12,0,0,128,16,9,140,16,9
Mozilla,597097,10,3,3,33,8,8,43,11,11
Mozilla,597098,3,0,0,26,4,4,29,4,4
Mozilla,597099,8,1,1,59,2,2,67,3,3
Mozilla,597100,2,0,0,237,71,29,239,71,29
Mozilla,597101,3,1,1,15,3,3,18,4,4
Mozilla,597102,14,2,2,34,13,11,48,15,13
Mozilla,597103,7,2,2,23,4,4,30,6,6
Mozilla,597104,5,3,3,8,0,0,13,3,3
Mozilla,543328,6,1,1,16,6,2,22,7,3
Mozilla,597105,6,2,2,8,2,2,14,4,4
Mozilla,597106,6,3,3,121,6,3,127,9,6
Mozilla,597107,5,1,1,67,4,2,72,5,3
Mozilla,597108,8,1,1,33,2,1,41,3,2
Mozilla,597109,3,2,2,28,9,5,31,11,7
Mozilla,597110,8,4,4,79,18,12,87,22,16
Mozilla,597111,9,1,1,10,3,3,19,4,4
Mozilla,597112,7,0,0,23,4,3,30,4,3
Mozilla,597113,8,0,0,74,20,12,82,20,12
Mozilla,597114,5,2,2,9,1,1,14,3,3
Mozilla,543329,7,0,0,119,23,17,126,23,17
Mozilla,597115,2,1,1,16,4,3,18,5,4
Mozilla,597116,6,2,2,12,0,0,18,2,2
Mozilla,597117,4,0,0,35,3,2,39,3,2
Mozilla,597118,5,1,1,8,1,1,13,2,2
Mozilla,597119,7,0,0,94,19,13,101,19,13
Mozilla,597121,4,0,0,40,16,13,44,16,13
Mozilla,597122,5,0,0,19,1,1,24,1,1
Mozilla,597123,4,0,0,29,5,5,33,5,5
Mozilla,597124,4,1,1,61,1,1,65,2,2
Mozilla,543330,9,0,0,117,6,6,126,6,6
Mozilla,597125,4,2,2,42,11,11,46,13,13
Mozilla,597126,3,0,0,729,79,34,732,79,34
Mozilla,597127,6,1,1,74,18,8,80,19,9
Mozilla,597128,5,1,1,50,2,2,55,3,3
Mozilla,597129,17,0,0,104,18,13,121,18,13
Mozilla,597130,8,2,2,11,0,0,19,2,2
Mozilla,597131,7,2,2,36,10,8,43,12,10
Mozilla,597132,3,0,0,32,6,5,35,6,5
Mozilla,597133,7,0,0,103,11,6,110,11,6
Mozilla,597134,7,0,0,27,6,5,34,6,5
Mozilla,543331,5,0,0,79,7,5,84,7,5
Mozilla,597135,4,0,0,99,44,21,103,44,21
Mozilla,597136,9,3,3,31,5,4,40,8,7
Mozilla,597138,5,2,2,32,4,2,37,6,4
Mozilla,597139,7,0,0,38,4,4,45,4,4
Mozilla,597141,9,2,2,66,16,8,75,18,10
Mozilla,597142,8,1,1,17,1,1,25,2,2
Mozilla,597143,6,2,1,36,7,6,42,9,7
Mozilla,597144,6,1,1,36,3,3,42,4,4
Mozilla,597145,10,0,0,64,14,8,74,14,8
Mozilla,543332,4,0,0,24,1,1,28,1,1
Mozilla,597146,3,2,2,99,16,7,102,18,9
Mozilla,597147,4,2,2,45,17,9,49,19,11
Mozilla,597148,5,0,0,146,22,17,151,22,17
Mozilla,597149,8,0,0,25,7,7,33,7,7
Mozilla,597150,4,2,2,13,6,5,17,8,7
Mozilla,597151,2,1,1,51,10,10,53,11,11
Mozilla,597152,5,0,0,42,8,7,47,8,7
Mozilla,597153,6,0,0,25,5,4,31,5,4
Mozilla,597154,4,2,2,4,0,0,8,2,2
Mozilla,597155,9,0,0,45,5,5,54,5,5
Mozilla,543333,9,0,0,97,5,2,106,5,2
Mozilla,597158,7,0,0,55,7,5,62,7,5
Mozilla,597159,4,0,0,44,2,2,48,2,2
Mozilla,597161,8,0,0,52,14,10,60,14,10
Mozilla,597163,6,0,0,60,2,1,66,2,1
Mozilla,597165,6,1,1,47,11,7,53,12,8
Mozilla,597166,15,7,7,36,14,7,51,21,14
Mozilla,597167,6,2,2,31,3,3,37,5,5
Mozilla,597168,9,1,1,69,12,5,78,13,6
Mozilla,543334,3,2,2,17,9,6,20,11,8
Mozilla,597171,6,1,1,57,8,4,63,9,5
Mozilla,597172,5,0,0,39,5,5,44,5,5
Mozilla,597173,3,2,2,5,2,2,8,4,4
Mozilla,597174,13,2,2,117,30,12,130,32,14
Mozilla,597176,4,1,1,46,7,5,50,8,6
Mozilla,597177,6,0,0,106,20,13,112,20,13
Mozilla,597178,3,1,1,3,0,0,6,1,1
Mozilla,597179,3,0,0,35,9,5,38,9,5
Mozilla,597180,5,0,0,25,0,0,30,0,0
Mozilla,543335,6,0,0,81,17,6,87,17,6
Mozilla,597181,5,1,1,10,1,1,15,2,2
Mozilla,597183,6,0,0,57,4,4,63,4,4
Mozilla,597184,3,0,0,4,0,0,7,0,0
Mozilla,597185,6,0,0,65,9,3,71,9,3
Mozilla,597186,6,0,0,84,15,7,90,15,7
Mozilla,597187,6,1,1,110,20,12,116,21,13
Mozilla,597188,8,0,0,77,5,4,85,5,4
Mozilla,597189,4,0,0,11,1,1,15,1,1
Mozilla,597190,9,1,1,235,37,20,244,38,21
Mozilla,597191,5,0,0,49,0,0,54,0,0
Mozilla,543336,2,0,0,17,0,0,19,0,0
Mozilla,538022,7,0,0,53,5,5,60,5,5
Mozilla,597192,6,1,1,14,1,1,20,2,2
Mozilla,597194,6,3,3,37,16,12,43,19,15
Mozilla,597195,11,0,0,197,31,19,208,31,19
Mozilla,597196,8,1,1,171,17,8,179,18,9
Mozilla,597199,4,0,0,36,2,2,40,2,2
Mozilla,597200,8,1,1,48,0,0,56,1,1
Mozilla,597201,6,1,1,115,22,12,121,23,13
Mozilla,597202,6,1,1,152,27,10,158,28,11
Mozilla,597203,6,0,0,62,14,11,68,14,11
Mozilla,597204,4,2,2,298,82,38,302,84,40
Mozilla,543337,6,0,0,98,10,6,104,10,6
Mozilla,597205,3,0,0,28,4,3,31,4,3
Mozilla,597206,6,0,0,42,6,5,48,6,5
Mozilla,597207,4,2,2,79,13,8,83,15,10
Mozilla,597208,5,0,0,36,3,3,41,3,3
Mozilla,597209,5,1,1,55,17,11,60,18,12
Mozilla,597210,10,1,1,46,9,9,56,10,10
Mozilla,597211,3,0,0,81,9,5,84,9,5
Mozilla,597212,5,2,2,15,5,5,20,7,7
Mozilla,597214,6,0,0,52,9,7,58,9,7
Mozilla,543338,5,1,1,14,1,1,19,2,2
Mozilla,597215,2,1,1,5,0,0,7,1,1
Mozilla,597216,4,2,2,41,10,7,45,12,9
Mozilla,597217,4,0,0,256,39,10,260,39,10
Mozilla,597218,3,0,0,28,1,1,31,1,1
Mozilla,597219,6,0,0,15,0,0,21,0,0
Mozilla,597220,4,0,0,28,1,1,32,1,1
Mozilla,597221,7,0,0,27,0,0,34,0,0
Mozilla,597222,6,2,2,11,2,2,17,4,4
Mozilla,597224,7,1,1,29,2,1,36,3,2
Mozilla,543339,7,1,1,6,1,1,13,2,2
Mozilla,597225,2,0,0,7,1,1,9,1,1
Mozilla,597227,9,2,1,16,2,1,25,4,2
Mozilla,597228,6,1,1,20,0,0,26,1,1
Mozilla,597229,12,4,4,169,39,12,181,43,16
Mozilla,597230,7,0,0,51,9,9,58,9,9
Mozilla,597231,3,0,0,55,4,4,58,4,4
Mozilla,597232,5,0,0,76,8,4,81,8,4
Mozilla,597233,4,0,0,84,14,6,88,14,6
Mozilla,597234,3,0,0,68,8,8,71,8,8
Mozilla,597235,11,0,0,55,1,1,66,1,1
Mozilla,543340,5,0,0,9,0,0,14,0,0
Mozilla,597236,4,1,1,11,1,1,15,2,2
Mozilla,597237,7,1,1,18,3,2,25,4,3
Mozilla,597238,7,0,0,112,11,9,119,11,9
Mozilla,597239,3,0,0,18,0,0,21,0,0
Mozilla,597240,7,0,0,27,6,6,34,6,6
Mozilla,597241,6,1,1,8,1,1,14,2,2
Mozilla,597242,6,2,2,8,0,0,14,2,2
Mozilla,597243,7,1,1,26,3,2,33,4,3
Mozilla,597244,5,1,1,31,2,2,36,3,3
Mozilla,597245,13,1,1,197,48,13,210,49,14
Mozilla,597246,4,2,2,39,13,11,43,15,13
Mozilla,597247,8,1,1,32,6,6,40,7,7
Mozilla,597248,4,0,0,49,12,9,53,12,9
Mozilla,597249,6,4,4,55,17,13,61,21,17
Mozilla,597250,7,3,3,62,9,3,69,12,6
Mozilla,597251,6,1,1,85,15,8,91,16,9
Mozilla,597252,5,0,0,9,0,0,14,0,0
Mozilla,597253,8,2,2,327,106,33,335,108,35
Mozilla,597254,4,0,0,12,0,0,16,0,0
Mozilla,597255,13,0,0,66,8,7,79,8,7
Mozilla,543344,7,0,0,74,4,2,81,4,2
Mozilla,597256,2,0,0,124,11,4,126,11,4
Mozilla,597257,4,1,1,96,26,6,100,27,7
Mozilla,597258,8,1,1,11,1,1,19,2,2
Mozilla,597259,6,0,0,115,28,16,121,28,16
Mozilla,597260,3,1,1,235,95,48,238,96,49
Mozilla,597262,4,2,2,179,67,32,183,69,34
Mozilla,597263,6,1,1,24,6,5,30,7,6
Mozilla,597264,5,1,1,113,11,3,118,12,4
Mozilla,597266,4,0,0,26,5,5,30,5,5
Mozilla,597267,7,2,2,27,1,1,34,3,3
Mozilla,543345,7,0,0,102,5,5,109,5,5
Mozilla,597269,8,1,1,73,11,5,81,12,6
Mozilla,597271,2,1,1,18,0,0,20,1,1
Mozilla,597272,8,0,0,112,21,16,120,21,16
Mozilla,597274,5,2,2,101,11,8,106,13,10
Mozilla,597277,9,0,0,4,0,0,13,0,0
Mozilla,597281,3,0,0,9,3,2,12,3,2
Mozilla,597282,5,1,1,29,6,4,34,7,5
Mozilla,597283,4,1,1,9,0,0,13,1,1
Mozilla,543347,7,1,1,85,10,7,92,11,8
Mozilla,597284,5,3,3,15,3,3,20,6,6
Mozilla,597285,7,0,0,36,4,4,43,4,4
Mozilla,597286,3,0,0,30,2,2,33,2,2
Mozilla,597287,19,11,11,308,139,73,327,150,84
Mozilla,597288,7,2,2,106,50,21,113,52,23
Mozilla,597289,8,2,2,29,10,5,37,12,7
Mozilla,597290,5,0,0,6,0,0,11,0,0
Mozilla,597291,5,0,0,6,0,0,11,0,0
Mozilla,597292,5,1,1,89,14,5,94,15,6
Mozilla,597293,4,2,2,15,3,2,19,5,4
Mozilla,543348,7,1,1,55,19,6,62,20,7
Mozilla,597294,6,1,1,42,3,3,48,4,4
Mozilla,597295,8,0,0,147,7,7,155,7,7
Mozilla,597296,6,0,0,75,25,13,81,25,13
Mozilla,597297,9,2,2,30,12,9,39,14,11
Mozilla,597298,9,3,3,68,14,7,77,17,10
Mozilla,597299,9,0,0,85,12,6,94,12,6
Mozilla,597300,14,2,2,33,8,5,47,10,7
Mozilla,597301,10,3,3,149,18,13,159,21,16
Mozilla,597302,7,4,3,67,16,8,74,20,11
Mozilla,597303,5,1,1,58,14,12,63,15,13
Mozilla,538023,7,1,1,155,28,19,162,29,20
Mozilla,597304,6,0,0,51,3,2,57,3,2
Mozilla,597305,7,0,0,12,0,0,19,0,0
Mozilla,597307,6,1,1,9,1,1,15,2,2
Mozilla,597308,4,0,0,13,1,1,17,1,1
Mozilla,597309,3,0,0,68,4,2,71,4,2
Mozilla,597310,10,0,0,89,11,5,99,11,5
Mozilla,597311,17,8,7,66,23,16,83,31,23
Mozilla,597312,7,0,0,262,81,57,269,81,57
Mozilla,597313,7,1,1,93,19,8,100,20,9
Mozilla,597315,6,0,0,55,12,5,61,12,5
Mozilla,543350,9,4,4,81,34,31,90,38,35
Mozilla,597316,8,2,1,29,8,6,37,10,7
Mozilla,597317,5,0,0,68,12,9,73,12,9
Mozilla,597319,6,2,2,66,18,8,72,20,10
Mozilla,597320,6,5,5,45,14,8,51,19,13
Mozilla,597321,9,0,0,44,12,9,53,12,9
Mozilla,597322,6,3,3,153,24,10,159,27,13
Mozilla,597323,8,2,2,112,16,9,120,18,11
Mozilla,597324,7,2,2,4,0,0,11,2,2
Mozilla,597326,5,1,1,123,20,7,128,21,8
Mozilla,597328,6,1,1,44,8,6,50,9,7
Mozilla,597329,11,0,0,70,4,3,81,4,3
Mozilla,597330,10,1,1,19,1,1,29,2,2
Mozilla,597331,6,1,1,29,4,4,35,5,5
Mozilla,597332,4,1,1,573,298,152,577,299,153
Mozilla,597333,8,5,5,27,12,11,35,17,16
Mozilla,597334,9,0,0,95,5,4,104,5,4
Mozilla,597335,5,0,0,49,10,10,54,10,10
Mozilla,543352,5,1,1,57,7,4,62,8,5
Mozilla,597336,9,3,3,108,27,10,117,30,13
Mozilla,597337,3,2,2,178,47,31,181,49,33
Mozilla,597338,7,0,0,141,37,14,148,37,14
Mozilla,597339,3,2,2,120,48,29,123,50,31
Mozilla,597340,7,0,0,195,16,8,202,16,8
Mozilla,597341,5,3,3,382,133,61,387,136,64
Mozilla,597343,4,3,3,390,115,52,394,118,55
Mozilla,597344,6,3,3,189,51,30,195,54,33
Mozilla,597345,5,2,2,18,5,2,23,7,4
Mozilla,597346,7,3,3,77,28,14,84,31,17
Mozilla,543353,7,3,3,96,17,12,103,20,15
Mozilla,597347,5,0,0,107,10,3,112,10,3
Mozilla,597348,6,0,0,84,7,7,90,7,7
Mozilla,597350,5,4,2,87,18,10,92,22,12
Mozilla,597351,7,0,0,267,72,30,274,72,30
Mozilla,597352,8,2,2,119,13,8,127,15,10
Mozilla,597353,7,0,0,44,3,2,51,3,2
Mozilla,597355,8,1,1,121,20,9,129,21,10
Mozilla,597356,10,3,3,255,96,8,265,99,11
Mozilla,597357,7,0,0,7,0,0,14,0,0
Mozilla,543354,6,1,1,135,11,5,141,12,6
Mozilla,597358,6,0,0,33,1,1,39,1,1
Mozilla,597359,7,0,0,5,0,0,12,0,0
Mozilla,597360,12,2,2,797,168,51,809,170,53
Mozilla,597362,6,2,2,40,1,1,46,3,3
Mozilla,597364,8,0,0,117,14,5,125,14,5
Mozilla,597365,26,8,6,163,48,29,189,56,35
Mozilla,597366,7,1,1,125,13,5,132,14,6
Mozilla,597368,4,3,3,6,5,5,10,8,8
Mozilla,543355,5,0,0,63,15,10,68,15,10
Mozilla,597369,22,1,1,105,12,7,127,13,8
Mozilla,597371,7,1,1,110,22,14,117,23,15
Mozilla,597372,13,5,5,60,13,5,73,18,10
Mozilla,597373,8,1,1,90,10,3,98,11,4
Mozilla,597374,6,0,0,135,16,10,141,16,10
Mozilla,597375,8,0,0,145,11,9,153,11,9
Mozilla,597376,4,0,0,105,25,7,109,25,7
Mozilla,597377,7,4,4,62,14,10,69,18,14
Mozilla,597378,3,0,0,81,20,11,84,20,11
Mozilla,543356,5,0,0,64,11,7,69,11,7
Mozilla,597380,4,0,0,103,19,11,107,19,11
Mozilla,597381,6,0,0,41,6,5,47,6,5
Mozilla,597382,8,0,0,47,1,1,55,1,1
Mozilla,597383,7,0,0,65,16,7,72,16,7
Mozilla,597384,4,0,0,53,3,1,57,3,1
Mozilla,597385,7,1,1,59,14,5,66,15,6
Mozilla,597386,6,2,2,78,7,3,84,9,5
Mozilla,597387,6,1,1,60,11,3,66,12,4
Mozilla,597388,7,3,3,70,21,8,77,24,11
Mozilla,597389,10,0,0,93,4,4,103,4,4
Mozilla,597390,11,1,1,543,258,133,554,259,134
Mozilla,597392,5,0,0,49,7,6,54,7,6
Mozilla,597393,6,2,2,177,20,12,183,22,14
Mozilla,597394,7,0,0,60,9,8,67,9,8
Mozilla,597395,12,3,3,77,10,5,89,13,8
Mozilla,597396,7,3,2,73,13,5,80,16,7
Mozilla,597397,7,2,1,32,5,4,39,7,5
Mozilla,597398,29,8,3,19,8,8,48,16,11
Mozilla,597399,9,0,0,33,5,4,42,5,4
Mozilla,543358,7,1,1,21,5,4,28,6,5
Mozilla,597400,4,0,0,53,4,4,57,4,4
Mozilla,597401,5,0,0,142,8,6,147,8,6
Mozilla,597402,2,0,0,12,3,3,14,3,3
Mozilla,597403,3,1,1,15,5,4,18,6,5
Mozilla,597404,7,2,2,21,3,2,28,5,4
Mozilla,597405,4,0,0,18,1,1,22,1,1
Mozilla,597406,4,0,0,111,9,5,115,9,5
Mozilla,597408,3,0,0,49,21,10,52,21,10
Mozilla,597409,5,0,0,96,12,4,101,12,4
Mozilla,543359,12,3,2,43,9,4,55,12,6
Mozilla,538025,7,2,2,48,12,11,55,14,13
Mozilla,597410,7,1,1,75,4,3,82,5,4
Mozilla,597411,12,0,0,230,25,8,242,25,8
Mozilla,597412,5,1,1,19,4,4,24,5,5
Mozilla,597413,4,1,1,119,27,23,123,28,24
Mozilla,597414,8,0,0,76,6,5,84,6,5
Mozilla,597415,3,1,1,4,1,1,7,2,2
Mozilla,597416,14,4,2,90,18,17,104,22,19
Mozilla,597417,6,0,0,89,7,5,95,7,5
Mozilla,597418,6,1,1,53,10,9,59,11,10
Mozilla,597419,10,3,3,43,13,8,53,16,11
Mozilla,543360,7,3,1,53,10,8,60,13,9
Mozilla,597421,10,0,0,114,10,5,124,10,5
Mozilla,597422,8,0,0,83,12,5,91,12,5
Mozilla,597424,3,0,0,246,82,39,249,82,39
Mozilla,597425,6,0,0,41,3,2,47,3,2
Mozilla,597426,5,1,1,3,0,0,8,1,1
Mozilla,597427,6,1,1,11,1,1,17,2,2
Mozilla,597428,7,0,0,121,17,14,128,17,14
Mozilla,597429,9,0,0,70,9,4,79,9,4
Mozilla,597430,13,4,4,68,11,7,81,15,11
Mozilla,543361,1,0,0,67,5,2,68,5,2
Mozilla,597432,4,3,3,19,9,6,23,12,9
Mozilla,597433,10,1,1,40,1,1,50,2,2
Mozilla,597439,2,1,1,33,4,3,35,5,4
Mozilla,597440,2,0,0,48,2,2,50,2,2
Mozilla,597441,8,0,0,87,10,7,95,10,7
Mozilla,597443,5,0,0,66,4,4,71,4,4
Mozilla,597444,7,2,1,91,14,11,98,16,12
Mozilla,597446,4,3,3,68,9,7,72,12,10
Mozilla,597447,8,1,1,52,10,7,60,11,8
Mozilla,543362,8,2,2,32,4,2,40,6,4
Mozilla,597448,5,2,2,12,2,1,17,4,3
Mozilla,597449,4,1,1,27,7,5,31,8,6
Mozilla,597450,7,3,3,19,6,6,26,9,9
Mozilla,597451,9,2,2,54,17,9,63,19,11
Mozilla,597452,6,3,2,4,0,0,10,3,2
Mozilla,597454,7,0,0,91,13,6,98,13,6
Mozilla,597456,2,1,1,8,6,5,10,7,6
Mozilla,597458,7,1,1,122,18,8,129,19,9
Mozilla,597459,3,0,0,132,37,15,135,37,15
Mozilla,543363,11,6,6,19,14,13,30,20,19
Mozilla,597462,8,1,1,55,12,5,63,13,6
Mozilla,597463,6,0,0,100,6,5,106,6,5
Mozilla,597464,14,2,2,116,13,9,130,15,11
Mozilla,597465,5,1,1,47,10,5,52,11,6
Mozilla,597466,3,1,1,104,24,11,107,25,12
Mozilla,597467,11,2,2,126,18,12,137,20,14
Mozilla,597468,9,2,2,925,233,79,934,235,81
Mozilla,597469,5,0,0,4,0,0,9,0,0
Mozilla,597470,7,1,1,35,3,3,42,4,4
Mozilla,543364,8,0,0,56,9,7,64,9,7
Mozilla,597471,7,1,1,29,2,2,36,3,3
Mozilla,597472,5,1,1,22,3,2,27,4,3
Mozilla,597473,11,1,1,9,1,1,20,2,2
Mozilla,597474,5,0,0,11,0,0,16,0,0
Mozilla,597475,3,1,1,6,1,1,9,2,2
Mozilla,597480,5,1,1,27,3,1,32,4,2
Mozilla,597481,7,1,1,274,54,15,281,55,16
Mozilla,597482,5,0,0,37,5,4,42,5,4
Mozilla,597483,5,3,3,12,1,1,17,4,4
Mozilla,597484,16,10,8,132,41,29,148,51,37
Mozilla,543365,6,0,0,88,6,5,94,6,5
Mozilla,597485,8,1,1,103,6,3,111,7,4
Mozilla,597486,4,0,0,31,4,3,35,4,3
Mozilla,597487,9,2,2,53,9,5,62,11,7
Mozilla,597488,9,1,1,157,5,3,166,6,4
Mozilla,597490,5,0,0,10,1,1,15,1,1
Mozilla,597491,6,1,1,50,15,8,56,16,9
Mozilla,597492,4,2,2,72,9,7,76,11,9
Mozilla,597494,4,0,0,42,9,7,46,9,7
Mozilla,597495,5,0,0,81,1,1,86,1,1
Mozilla,543366,4,0,0,64,7,6,68,7,6
Mozilla,597496,6,1,1,41,6,4,47,7,5
Mozilla,597497,10,1,1,80,12,7,90,13,8
Mozilla,597498,8,0,0,27,0,0,35,0,0
Mozilla,597499,6,0,0,24,1,1,30,1,1
Mozilla,597500,4,1,1,94,31,17,98,32,18
Mozilla,597501,7,1,1,30,1,1,37,2,2
Mozilla,597502,11,1,1,58,4,3,69,5,4
Mozilla,597503,6,1,1,244,91,18,250,92,19
Mozilla,597504,7,1,1,105,13,7,112,14,8
Mozilla,597505,2,0,0,204,43,24,206,43,24
Mozilla,597508,16,0,0,42,4,4,58,4,4
Mozilla,597509,6,1,1,22,5,5,28,6,6
Mozilla,597510,3,0,0,111,14,10,114,14,10
Mozilla,597511,8,0,0,9,1,1,17,1,1
Mozilla,597513,11,0,0,18,2,2,29,2,2
Mozilla,597514,3,1,1,55,12,8,58,13,9
Mozilla,597515,4,2,2,10,4,4,14,6,6
Mozilla,597516,8,1,1,102,10,4,110,11,5
Mozilla,597517,4,0,0,134,51,21,138,51,21
Mozilla,597518,7,0,0,19,4,4,26,4,4
Mozilla,597519,13,1,1,48,6,5,61,7,6
Mozilla,597520,4,0,0,6,0,0,10,0,0
Mozilla,597521,2,0,0,91,7,5,93,7,5
Mozilla,597522,5,1,1,25,6,6,30,7,7
Mozilla,597524,5,0,0,9,0,0,14,0,0
Mozilla,597525,3,1,1,14,4,4,17,5,5
Mozilla,597527,8,1,1,101,16,7,109,17,8
Mozilla,538028,10,3,3,42,4,3,52,7,6
Mozilla,597528,6,0,0,40,0,0,46,0,0
Mozilla,597529,5,0,0,94,10,5,99,10,5
Mozilla,597530,13,2,2,56,10,9,69,12,11
Mozilla,597531,8,0,0,12,0,0,20,0,0
Mozilla,597532,6,2,2,9,3,2,15,5,4
Mozilla,597533,6,1,1,36,8,6,42,9,7
Mozilla,597534,3,0,0,81,7,7,84,7,7
Mozilla,597535,5,2,2,29,11,10,34,13,12
Mozilla,597536,7,1,1,40,13,7,47,14,8
Mozilla,597538,8,0,0,39,11,5,47,11,5
Mozilla,543370,3,1,1,7,1,1,10,2,2
Mozilla,597539,10,0,0,70,11,8,80,11,8
Mozilla,597540,5,0,0,40,10,9,45,10,9
Mozilla,597541,3,0,0,8,0,0,11,0,0
Mozilla,597542,5,3,3,81,17,13,86,20,16
Mozilla,597547,5,0,0,21,3,2,26,3,2
Mozilla,597548,5,0,0,89,10,6,94,10,6
Mozilla,597549,5,0,0,31,1,1,36,1,1
Mozilla,597551,4,1,1,29,9,5,33,10,6
Mozilla,597552,4,1,1,10,0,0,14,1,1
Mozilla,597553,10,1,1,167,14,5,177,15,6
Mozilla,543371,5,0,0,189,13,8,194,13,8
Mozilla,597554,3,0,0,22,7,6,25,7,6
Mozilla,597555,4,0,0,6,1,1,10,1,1
Mozilla,597556,4,1,1,8,2,2,12,3,3
Mozilla,597557,4,1,1,10,1,1,14,2,2
Mozilla,597559,5,0,0,96,9,4,101,9,4
Mozilla,597562,16,3,3,10,1,1,26,4,4
Mozilla,597563,4,1,1,56,18,10,60,19,11
Mozilla,597564,7,1,1,68,12,9,75,13,10
Mozilla,597565,7,2,2,127,63,45,134,65,47
Mozilla,597566,4,2,2,15,1,1,19,3,3
Mozilla,543372,7,1,1,67,7,6,74,8,7
Mozilla,597567,8,0,0,47,6,3,55,6,3
Mozilla,597569,4,0,0,14,0,0,18,0,0
Mozilla,597570,3,0,0,10,0,0,13,0,0
Mozilla,597571,8,1,1,85,24,13,93,25,14
Mozilla,597572,3,1,1,51,11,4,54,12,5
Mozilla,597573,5,2,2,38,8,7,43,10,9
Mozilla,597574,4,2,2,36,6,5,40,8,7
Mozilla,597575,7,0,0,65,10,4,72,10,4
Mozilla,597576,10,0,0,108,18,9,118,18,9
Mozilla,543373,4,1,1,55,8,5,59,9,6
Mozilla,597577,5,1,1,19,4,4,24,5,5
Mozilla,597578,4,1,1,47,7,5,51,8,6
Mozilla,597579,5,0,0,9,0,0,14,0,0
Mozilla,597580,6,0,0,14,2,2,20,2,2
Mozilla,597581,8,0,0,31,1,1,39,1,1
Mozilla,597582,8,0,0,91,4,3,99,4,3
Mozilla,597583,4,2,2,3,0,0,7,2,2
Mozilla,597584,8,1,1,9,2,2,17,3,3
Mozilla,597585,6,0,0,28,1,1,34,1,1
Mozilla,597586,4,0,0,23,6,5,27,6,5
Mozilla,597588,6,1,1,17,2,2,23,3,3
Mozilla,597589,6,1,1,41,8,5,47,9,6
Mozilla,597590,7,1,1,50,17,8,57,18,9
Mozilla,597591,6,1,1,171,29,12,177,30,13
Mozilla,597592,7,1,1,43,5,4,50,6,5
Mozilla,597593,7,0,0,37,0,0,44,0,0
Mozilla,597594,8,0,0,55,13,6,63,13,6
Mozilla,597596,8,2,2,157,31,17,165,33,19
Mozilla,597597,6,1,1,54,16,14,60,17,15
Mozilla,543375,8,1,1,98,19,12,106,20,13
Mozilla,597598,8,1,1,25,1,1,33,2,2
Mozilla,597599,5,0,0,34,8,7,39,8,7
Mozilla,597600,6,0,0,16,0,0,22,0,0
Mozilla,597601,5,0,0,8,1,1,13,1,1
Mozilla,597602,8,1,1,19,2,1,27,3,2
Mozilla,597603,7,0,0,27,5,5,34,5,5
Mozilla,597604,8,1,1,108,10,5,116,11,6
Mozilla,597605,5,0,0,34,9,8,39,9,8
Mozilla,597607,6,0,0,52,9,8,58,9,8
Mozilla,597608,4,0,0,17,1,1,21,1,1
Mozilla,543376,7,5,5,319,104,42,326,109,47
Mozilla,597609,3,0,0,47,16,8,50,16,8
Mozilla,597610,7,1,1,12,2,2,19,3,3
Mozilla,597611,7,0,0,76,11,5,83,11,5
Mozilla,597612,7,1,1,79,8,6,86,9,7
Mozilla,597613,6,2,2,116,31,13,122,33,15
Mozilla,597614,13,4,4,99,14,12,112,18,16
Mozilla,597615,11,2,2,50,17,9,61,19,11
Mozilla,597616,9,3,2,20,3,2,29,6,4
Mozilla,597617,5,0,0,47,10,7,52,10,7
Mozilla,597618,17,7,7,91,35,20,108,42,27
Mozilla,597619,4,0,0,14,0,0,18,0,0
