DS,Id,LenT,TypoT,UTT,LenD,TypoD,UTD,LenB,TypoB,UTB
Android,17489,1,0,0,26,0,0,27,0,0
Android,17488,8,0,0,90,15,13,98,15,13
Android,17487,7,1,1,15,1,1,22,2,2
Android,17486,5,0,0,72,3,3,77,3,3
Android,17485,1,1,1,48,3,3,49,4,4
Android,17484,3,0,0,61,3,2,64,3,2
Android,17483,4,1,1,46,1,1,50,2,2
Android,17482,4,3,3,42,9,7,46,12,10
Android,17481,3,0,0,74,3,3,77,3,3
Android,17480,4,1,1,17,2,2,21,3,3
Android,17479,3,1,1,13,1,1,16,2,2
Android,17478,5,1,1,49,7,6,54,8,7
Android,17477,7,0,0,47,3,3,54,3,3
Android,17476,1,1,1,21,1,1,22,2,2
Android,17475,6,0,0,17,1,1,23,1,1
Android,17474,7,0,0,41,2,2,48,2,2
Android,17473,8,1,1,45,4,3,53,5,4
Android,17472,6,0,0,108,7,7,114,7,7
Android,17471,6,1,1,100,14,8,106,15,9
Android,17470,9,3,3,58,4,4,67,7,7
Android,17469,2,2,2,26,7,6,28,9,8
Android,17468,8,0,0,93,8,8,101,8,8
Android,17467,6,0,0,16,1,1,22,1,1
Android,17466,6,0,0,22,2,2,28,2,2
Android,17465,4,1,1,219,54,15,223,55,16
Android,17464,6,3,2,48,3,3,54,6,5
Android,17463,4,0,0,35,0,0,39,0,0
Android,17462,2,0,0,3,1,1,5,1,1
Android,17461,4,0,0,67,4,4,71,4,4
Android,17460,8,2,2,56,8,4,64,10,6
Android,17459,5,2,2,68,6,4,73,8,6
Android,17458,8,1,1,55,7,6,63,8,7
Android,17457,4,1,1,12,0,0,16,1,1
Android,17456,8,0,0,39,2,2,47,2,2
Android,17455,4,4,4,303,67,32,307,71,36
Android,17454,6,2,2,23,4,3,29,6,5
Android,17453,6,2,2,47,5,2,53,7,4
Android,17452,22,10,9,48,3,3,70,13,12
Android,17451,5,0,0,24,6,4,29,6,4
Android,17450,7,1,1,77,30,10,84,31,11
Android,17449,5,1,1,65,8,6,70,9,7
Android,17448,7,1,1,55,1,1,62,2,2
Android,17447,2,0,0,20,3,3,22,3,3
Android,17446,4,1,1,84,6,5,88,7,6
Android,17445,7,3,3,15,4,3,22,7,6
Android,17444,12,2,2,39,11,6,51,13,8
Android,17443,6,1,1,78,7,6,84,8,7
Android,17442,3,0,0,20,3,3,23,3,3
Android,17441,8,0,0,89,8,6,97,8,6
Android,17440,10,0,0,55,4,4,65,4,4
Android,17439,11,3,3,107,14,11,118,17,14
Android,17438,10,3,2,44,3,3,54,6,5
Android,17437,4,1,1,51,7,7,55,8,8
Android,17436,5,1,1,43,15,12,48,16,13
Android,17435,11,0,0,51,3,3,62,3,3
Android,17434,8,0,0,511,91,40,519,91,40
Android,17433,3,0,0,1463,313,208,1466,313,208
Android,17432,7,0,0,123,5,5,130,5,5
Android,17431,6,0,0,56,2,2,62,2,2
Android,17430,9,3,3,22,1,1,31,4,4
Android,17429,5,2,2,21,3,3,26,5,5
Android,17428,4,0,0,77,2,2,81,2,2
Android,17427,5,0,0,166,11,10,171,11,10
Android,17426,8,2,2,39,5,4,47,7,6
Android,17425,10,1,1,69,11,11,79,12,12
Android,17424,7,0,0,73,1,1,80,1,1
Android,17423,9,2,2,40,12,9,49,14,11
Android,17422,5,0,0,38,0,0,43,0,0
Android,17421,6,0,0,128,10,8,134,10,8
Android,17420,3,2,2,66,10,6,69,12,8
Android,17419,5,2,2,9,1,1,14,3,3
Android,17418,8,1,1,112,21,17,120,22,18
Android,17417,4,1,1,26,3,2,30,4,3
Android,17416,19,3,3,33,4,4,52,7,7
Android,17415,5,0,0,20,2,2,25,2,2
Android,17414,5,0,0,77,0,0,82,0,0
Android,17413,3,2,2,8,2,2,11,4,4
Android,17412,10,1,1,30,1,1,40,2,2
Android,17411,7,1,1,66,6,5,73,7,6
Android,17410,8,1,1,51,5,4,59,6,5
Android,17409,7,2,2,61,9,6,68,11,8
Android,17408,6,1,1,63,7,6,69,8,7
Android,17407,5,1,1,113,8,5,118,9,6
Android,17406,6,3,3,43,16,10,49,19,13
Android,17405,5,1,1,17,5,5,22,6,6
Android,17404,3,0,0,8,0,0,11,0,0
Android,17403,2,0,0,11,0,0,13,0,0
Android,17402,5,1,1,64,12,10,69,13,11
Android,17401,3,1,1,48,3,3,51,4,4
Android,17400,6,0,0,89,8,8,95,8,8
Android,17399,10,3,3,78,9,7,88,12,10
Android,17398,7,3,3,35,3,3,42,6,6
Android,17397,6,2,2,147,31,17,153,33,19
Android,17396,8,1,1,47,2,2,55,3,3
Android,17395,8,1,1,47,2,2,55,3,3
Android,17394,3,0,0,39,1,1,42,1,1
Android,17393,6,0,0,26,0,0,32,0,0
Android,17392,5,0,0,47,2,2,52,2,2
Android,17391,4,0,0,27,6,6,31,6,6
Android,17390,5,0,0,32,0,0,37,0,0
Android,17389,0,0,0,0,0,0,0,0,0
Android,17388,5,1,1,59,6,3,64,7,4
Android,17387,7,2,2,179,49,14,186,51,16
Android,17386,9,1,1,49,4,3,58,5,4
Android,17385,6,0,0,436,78,34,442,78,34
Android,17384,8,0,0,62,3,3,70,3,3
Android,17383,4,1,1,151,24,12,155,25,13
Android,17382,5,0,0,62,3,2,67,3,2
Android,17381,1,1,1,48,3,3,49,4,4
Android,17380,1,1,1,48,3,3,49,4,4
Android,17379,1,1,1,48,3,3,49,4,4
Android,17378,8,1,1,35,5,4,43,6,5
Android,17377,9,1,1,80,17,12,89,18,13
Android,17376,8,1,1,14,1,1,22,2,2
Android,17375,3,0,0,80,3,3,83,3,3
Android,17374,5,1,1,43,5,4,48,6,5
Android,17373,5,1,1,93,18,14,98,19,15
Android,17372,3,1,1,17,2,2,20,3,3
Android,17371,4,1,1,17,4,3,21,5,4
Android,17370,5,0,0,47,5,5,52,5,5
Android,17369,6,0,0,81,2,2,87,2,2
Android,17368,7,1,1,30,3,3,37,4,4
Android,17367,7,0,0,119,7,6,126,7,6
Android,17366,4,1,1,105,3,3,109,4,4
Android,17365,8,1,1,22,0,0,30,1,1
Android,17364,4,0,0,65,5,5,69,5,5
Android,17363,5,1,1,24,5,2,29,6,3
Android,17362,8,0,0,18,1,1,26,1,1
Android,17361,6,2,2,21,2,2,27,4,4
Android,17360,5,1,1,32,2,2,37,3,3
Android,17359,5,1,1,53,4,4,58,5,5
Android,17358,6,1,1,36,3,3,42,4,4
Android,17357,7,0,0,38,0,0,45,0,0
Android,17356,4,0,0,59,8,8,63,8,8
Android,17355,4,0,0,29,0,0,33,0,0
Android,17354,5,0,0,114,10,6,119,10,6
Android,17353,10,3,3,51,5,4,61,8,7
Android,17352,7,3,3,49,8,7,56,11,10
Android,17351,10,3,3,143,18,14,153,21,17
Android,17350,4,1,1,46,5,4,50,6,5
Android,17349,6,0,0,58,3,3,64,3,3
Android,17348,5,1,1,33,2,2,38,3,3
Android,17347,7,0,0,22,3,3,29,3,3
Android,17346,4,1,1,41,5,4,45,6,5
Android,17345,4,0,0,23,3,3,27,3,3
Android,17344,4,0,0,17,0,0,21,0,0
Android,17343,11,0,0,445,65,27,456,65,27
Android,17342,5,0,0,48,10,9,53,10,9
Android,17341,3,3,1,48,3,3,51,6,4
Android,17340,14,3,3,35,3,2,49,6,5
Android,17339,2,1,1,13,2,2,15,3,3
Android,17338,4,1,1,73,8,7,77,9,8
Android,17337,4,0,0,41,0,0,45,0,0
Android,17336,4,0,0,52,3,3,56,3,3
Android,17335,4,0,0,52,1,1,56,1,1
Android,17334,2,0,0,47,1,1,49,1,1
Android,17333,10,1,1,59,3,3,69,4,4
Android,17332,6,3,2,33,6,3,39,9,5
Android,17331,10,3,3,141,18,14,151,21,17
Android,17330,10,0,0,83,10,9,93,10,9
Android,17329,7,1,1,206,15,6,213,16,7
Android,17328,7,2,2,53,13,7,60,15,9
Android,17327,9,1,1,66,6,4,75,7,5
Android,17326,5,1,1,104,23,9,109,24,10
Android,17325,4,0,0,60,6,5,64,6,5
Android,17324,5,0,0,49,7,5,54,7,5
Android,17323,7,1,1,67,4,2,74,5,3
Android,17322,7,2,2,86,9,8,93,11,10
Android,17321,3,1,1,18,2,2,21,3,3
Android,17320,5,3,3,48,15,14,53,18,17
Android,17319,4,1,1,22,3,3,26,4,4
Android,17318,6,0,0,72,21,6,78,21,6
Android,17317,5,1,1,147,7,7,152,8,8
Android,17316,3,0,0,14,1,1,17,1,1
Android,17315,10,2,2,32,16,11,42,18,13
Android,17314,3,0,0,62,16,5,65,16,5
Android,17313,3,0,0,62,16,5,65,16,5
Android,17312,4,0,0,17,1,1,21,1,1
Android,17311,5,0,0,36,3,3,41,3,3
Android,17310,4,0,0,34,1,1,38,1,1
Android,17309,3,0,0,26,6,6,29,6,6
Android,17308,4,0,0,27,3,3,31,3,3
Android,17307,4,0,0,15,4,4,19,4,4
Android,17306,6,1,1,49,1,1,55,2,2
Android,17305,4,0,0,242,25,11,246,25,11
Android,17304,7,1,1,46,2,2,53,3,3
Android,17303,7,3,3,49,3,3,56,6,6
Android,17302,6,0,0,37,5,5,43,5,5
Android,17301,5,1,1,20,1,1,25,2,2
Android,17300,3,0,0,13,2,2,16,2,2
Android,17299,4,1,1,179,2,2,183,3,3
Android,17298,4,0,0,99,8,6,103,8,6
Android,17297,7,1,1,35,8,3,42,9,4
Android,17296,6,0,0,44,1,1,50,1,1
Android,17295,7,1,1,61,10,8,68,11,9
Android,17294,5,1,1,369,137,73,374,138,74
Android,17293,11,3,3,47,7,6,58,10,9
Android,17292,8,1,1,71,17,14,79,18,15
Android,17291,5,0,0,47,8,5,52,8,5
Android,17290,4,2,2,34,11,4,38,13,6
Android,17289,6,0,0,55,3,3,61,3,3
Android,17288,6,2,2,34,3,3,40,5,5
Android,17287,1,0,0,9,1,1,10,1,1
Android,17286,3,0,0,9,1,1,12,1,1
Android,17285,7,1,1,156,34,21,163,35,22
Android,17284,13,2,2,112,10,7,125,12,9
Android,17283,4,1,1,94,8,7,98,9,8
Android,17282,7,1,1,53,4,4,60,5,5
Android,17281,11,3,3,63,7,5,74,10,8
Android,17280,13,0,0,26,6,6,39,6,6
Android,17279,6,2,2,32,11,7,38,13,9
Android,17278,5,0,0,46,8,3,51,8,3
Android,17277,11,0,0,48,7,4,59,7,4
Android,17276,8,1,1,78,13,10,86,14,11
Android,17275,6,2,2,57,13,9,63,15,11
Android,17274,4,1,1,99,1,1,103,2,2
Android,17273,6,0,0,58,5,4,64,5,4
Android,17272,7,1,1,88,3,2,95,4,3
Android,17271,4,0,0,31,0,0,35,0,0
Android,17270,7,1,1,18,1,1,25,2,2
Android,17269,8,0,0,56,3,3,64,3,3
Android,17268,8,1,1,125,16,13,133,17,14
Android,17267,8,0,0,107,4,3,115,4,3
Android,17266,6,0,0,37,0,0,43,0,0
Android,17265,5,0,0,18,2,2,23,2,2
Android,17264,4,1,1,41,7,5,45,8,6
Android,17263,5,0,0,187,15,12,192,15,12
Android,17262,6,2,2,50,5,4,56,7,6
Android,17261,4,1,1,173,4,4,177,5,5
Android,17260,8,1,1,62,14,12,70,15,13
Android,17259,15,1,1,48,3,3,63,4,4
Android,17258,7,1,1,47,1,1,54,2,2
Android,17257,6,0,0,393,80,42,399,80,42
Android,17256,7,0,0,8,0,0,15,0,0
Android,17255,7,3,3,57,7,7,64,10,10
Android,17254,5,0,0,115,12,9,120,12,9
Android,17253,2,1,1,100,9,7,102,10,8
Android,17252,8,1,1,37,7,7,45,8,8
Android,17251,8,1,1,69,13,10,77,14,11
Android,17250,2,0,0,28,6,6,30,6,6
Android,17249,8,1,1,62,5,2,70,6,3
Android,17248,8,0,0,45,1,1,53,1,1
Android,17247,5,1,1,68,4,4,73,5,5
Android,17246,5,0,0,78,6,4,83,6,4
Android,17245,4,0,0,175,24,14,179,24,14
Android,17244,4,2,2,85,15,6,89,17,8
Android,17243,6,0,0,19,0,0,25,0,0
Android,17242,8,3,3,83,13,8,91,16,11
Android,17241,13,0,0,89,2,2,102,2,2
Android,17240,7,0,0,58,2,2,65,2,2
Android,17239,7,0,0,69,5,4,76,5,4
Android,17238,8,2,1,61,5,4,69,7,5
Android,17237,9,0,0,150,7,7,159,7,7
Android,17236,4,1,1,65,4,3,69,5,4
Android,17235,5,1,1,34,4,3,39,5,4
Android,17234,3,1,1,227,26,12,230,27,13
Android,17233,6,0,0,109,35,19,115,35,19
Android,17232,7,0,0,94,3,3,101,3,3
Android,17231,2,0,0,28,1,1,30,1,1
Android,17230,5,1,1,197,56,27,202,57,28
Android,17229,12,5,3,133,16,10,145,21,13
Android,17228,4,0,0,20,5,5,24,5,5
Android,17227,8,1,1,36,6,5,44,7,6
Android,17226,7,2,2,329,53,23,336,55,25
Android,17225,4,0,0,26,2,2,30,2,2
Android,17224,3,0,0,30,4,4,33,4,4
Android,17223,5,2,2,20,1,1,25,3,3
Android,17222,6,0,0,77,3,2,83,3,2
Android,17221,2,1,1,46,11,8,48,12,9
Android,17220,11,0,0,58,9,7,69,9,7
Android,17219,8,0,0,48,3,3,56,3,3
Android,17218,6,1,1,77,4,4,83,5,5
Android,17217,6,1,1,35,5,5,41,6,6
Android,17216,5,0,0,62,5,4,67,5,4
Android,17215,3,1,1,14,0,0,17,1,1
Android,17214,3,0,0,50,1,1,53,1,1
Android,17213,8,3,3,128,49,25,136,52,28
Android,17212,6,0,0,415,83,32,421,83,32
Android,17211,0,0,0,30,3,3,30,3,3
Android,17210,1,1,1,40,1,1,41,2,2
Android,17209,5,1,1,154,11,8,159,12,9
Android,17208,6,2,2,29,7,7,35,9,9
Android,17207,4,0,0,34,1,1,38,1,1
Android,17206,15,3,3,42,6,6,57,9,9
Android,17205,10,2,2,36,2,1,46,4,3
Android,17204,7,1,1,57,4,4,64,5,5
Android,17203,3,2,2,37,11,8,40,13,10
Android,17202,4,0,0,30,5,5,34,5,5
Android,17201,2,1,1,349,41,24,351,42,25
Android,17200,8,1,1,29,5,4,37,6,5
Android,17199,7,1,1,33,4,4,40,5,5
Android,17198,9,0,0,38,2,2,47,2,2
Android,17197,5,1,1,22,2,2,27,3,3
Android,17196,4,1,1,71,0,0,75,1,1
Android,17195,3,1,1,39,4,4,42,5,5
Android,17194,8,3,3,418,78,29,426,81,32
Android,17193,6,3,3,18,2,2,24,5,5
Android,17192,4,1,1,20,1,1,24,2,2
Android,17191,11,0,0,49,3,2,60,3,2
Android,17190,3,0,0,37,11,10,40,11,10
Android,17189,5,0,0,38,2,2,43,2,2
Android,17188,8,0,0,51,2,2,59,2,2
Android,17187,4,0,0,33,7,2,37,7,2
Android,17186,9,1,1,41,2,2,50,3,3
Android,17185,8,0,0,103,2,2,111,2,2
Android,17184,5,2,2,55,10,8,60,12,10
Android,17183,5,2,2,54,8,7,59,10,9
Android,17182,2,1,1,15,3,2,17,4,3
Android,17181,5,1,1,26,1,1,31,2,2
Android,17180,6,0,0,25,2,1,31,2,1
Android,17179,8,1,1,28,2,1,36,3,2
Android,17178,6,2,2,67,9,8,73,11,10
Android,17177,11,0,0,19,3,3,30,3,3
Android,17176,4,1,1,68,7,7,72,8,8
Android,17175,8,1,1,143,26,19,151,27,20
Android,17174,5,0,0,51,5,4,56,5,4
Android,17173,4,2,2,24,11,7,28,13,9
Android,17172,4,0,0,45,3,2,49,3,2
Android,17171,8,5,4,8,5,4,16,10,8
Android,17170,9,0,0,92,4,1,101,4,1
Android,17169,6,0,0,62,8,7,68,8,7
Android,17168,5,0,0,70,1,1,75,1,1
Android,17167,6,0,0,1434,274,80,1440,274,80
Android,17166,4,0,0,26,4,3,30,4,3
Android,17165,4,1,1,191,54,18,195,55,19
Android,17164,6,1,1,20,3,3,26,4,4
Android,17163,6,2,2,121,34,17,127,36,19
Android,17162,7,0,0,45,7,6,52,7,6
Android,17161,7,1,1,404,59,22,411,60,23
Android,17160,10,3,3,10,2,2,20,5,5
Android,17159,6,1,1,83,14,7,89,15,8
Android,17158,6,0,0,22,0,0,28,0,0
Android,17157,4,1,1,253,8,7,257,9,8
Android,17156,13,3,3,58,8,6,71,11,9
Android,17155,7,0,0,37,1,1,44,1,1
Android,17154,6,0,0,26,1,1,32,1,1
Android,17153,6,0,0,43,2,2,49,2,2
Android,17152,5,2,2,111,7,5,116,9,7
Android,17151,5,0,0,142,8,7,147,8,7
Android,17150,6,1,1,56,4,3,62,5,4
Android,17149,6,0,0,88,3,3,94,3,3
Android,17148,10,1,1,85,3,3,95,4,4
Android,17147,7,1,1,132,2,2,139,3,3
Android,17146,10,2,2,54,2,2,64,4,4
Android,17145,6,0,0,92,1,1,98,1,1
Android,17144,8,4,4,61,20,14,69,24,18
Android,17143,6,0,0,10,0,0,16,0,0
Android,17142,6,0,0,54,2,2,60,2,2
Android,17141,4,1,1,78,16,13,82,17,14
Android,17140,5,1,1,35,3,3,40,4,4
Android,17139,4,1,1,137,49,29,141,50,30
Android,17138,8,3,3,61,5,4,69,8,7
Android,17137,6,4,4,211,39,16,217,43,20
Android,17136,4,1,1,25,1,1,29,2,2
Android,17135,4,1,1,30,1,1,34,2,2
Android,17134,10,1,1,48,3,3,58,4,4
Android,17133,5,1,1,37,2,1,42,3,2
Android,17132,4,1,1,308,10,9,312,11,10
Android,17131,6,0,0,99,9,7,105,9,7
Android,17130,3,1,1,82,4,4,85,5,5
Android,17129,5,1,1,33,5,3,38,6,4
Android,17128,5,0,0,38,8,5,43,8,5
Android,17127,3,1,1,35,10,8,38,11,9
Android,17126,6,0,0,135,15,8,141,15,8
Android,17125,1,1,1,48,3,3,49,4,4
Android,17124,7,1,1,37,4,4,44,5,5
Android,17123,2,0,0,69,2,2,71,2,2
Android,17122,10,1,1,36,3,3,46,4,4
Android,17121,10,4,3,49,9,4,59,13,7
Android,17120,8,0,0,7,0,0,15,0,0
Android,17119,4,2,2,90,14,7,94,16,9
Android,17118,7,1,1,28,5,3,35,6,4
Android,17117,4,1,1,65,6,4,69,7,5
Android,17116,4,0,0,24,0,0,28,0,0
Android,17115,5,2,2,58,4,3,63,6,5
Android,17114,5,0,0,25,0,0,30,0,0
Android,17113,8,0,0,29,3,2,37,3,2
Android,17112,6,2,2,685,132,45,691,134,47
Android,17111,7,1,1,41,3,3,48,4,4
Android,17110,5,0,0,185,40,23,190,40,23
Android,17109,4,0,0,74,6,6,78,6,6
Android,17108,9,1,1,34,4,4,43,5,5
Android,17107,8,1,1,57,4,2,65,5,3
Android,17106,6,0,0,49,2,2,55,2,2
Android,17105,8,0,0,42,0,0,50,0,0
Android,17104,6,2,2,285,43,22,291,45,24
Android,17103,6,0,0,28,5,5,34,5,5
Android,17102,6,2,2,78,8,6,84,10,8
Android,17101,11,0,0,66,3,3,77,3,3
Android,17099,8,0,0,49,1,1,57,1,1
Android,17098,10,0,0,56,3,3,66,3,3
Android,17097,8,1,1,37,6,6,45,7,7
Android,17096,5,1,1,63,7,5,68,8,6
Android,17095,4,1,1,271,14,9,275,15,10
Android,17094,2,1,1,32,3,2,34,4,3
Android,17093,6,1,1,36,1,1,42,2,2
Android,17092,1,1,1,22,2,2,23,3,3
Android,17091,7,0,0,30,8,8,37,8,8
Android,17090,9,0,0,27,0,0,36,0,0
Android,17089,7,1,1,37,4,2,44,5,3
Android,17088,7,0,0,61,7,5,68,7,5
Android,17087,11,0,0,63,13,9,74,13,9
Android,17086,7,2,2,57,13,10,64,15,12
Android,17085,7,0,0,54,1,1,61,1,1
Android,17084,3,1,1,34,0,0,37,1,1
Android,17083,9,0,0,171,37,24,180,37,24
Android,17082,6,0,0,83,4,3,89,4,3
Android,17081,5,1,1,54,7,4,59,8,5
Android,17080,4,1,1,37,3,2,41,4,3
Android,17079,2,1,1,10,5,4,12,6,5
Android,17078,13,2,2,105,11,8,118,13,10
Android,17077,5,0,0,52,0,0,57,0,0
Android,17076,10,1,1,30,2,1,40,3,2
Android,17075,7,1,1,48,3,3,55,4,4
Android,17074,3,0,0,93,10,7,96,10,7
Android,17073,4,1,1,80,23,16,84,24,17
Android,17072,4,1,1,40,3,3,44,4,4
Android,17071,3,0,0,106,18,11,109,18,11
Android,17070,6,0,0,21,4,4,27,4,4
Android,17069,15,10,2,48,3,3,63,13,5
Android,17068,7,0,0,48,0,0,55,0,0
Android,17067,1,0,0,76,5,5,77,5,5
Android,17066,7,1,1,44,2,2,51,3,3
Android,17065,3,1,1,35,9,9,38,10,10
Android,17064,5,0,0,82,3,2,87,3,2
Android,17063,7,1,1,56,11,4,63,12,5
Android,17062,3,2,2,81,54,2,84,56,4
Android,17061,6,0,0,53,10,8,59,10,8
Android,17060,5,3,3,51,11,6,56,14,9
Android,17059,4,1,1,23,0,0,27,1,1
Android,17058,5,1,1,47,6,3,52,7,4
Android,17057,4,1,1,41,7,7,45,8,8
Android,17056,2,0,0,40,2,2,42,2,2
Android,17055,5,0,0,9,0,0,14,0,0
Android,17054,3,0,0,11,0,0,14,0,0
Android,17053,6,2,2,14,3,2,20,5,4
Android,17052,5,4,4,48,3,3,53,7,7
Android,17051,5,1,1,28,3,2,33,4,3
Android,17050,9,3,3,129,14,5,138,17,8
Android,17049,12,1,1,48,3,3,60,4,4
Android,17048,9,0,0,33,3,3,42,3,3
Android,17047,4,1,1,38,5,3,42,6,4
Android,17046,5,1,1,96,8,3,101,9,4
Android,17045,6,0,0,110,5,5,116,5,5
Android,17044,4,1,1,29,6,5,33,7,6
Android,17043,9,0,0,56,3,3,65,3,3
Android,17042,7,1,1,43,6,3,50,7,4
Android,17041,3,0,0,24,2,2,27,2,2
Android,17040,4,0,0,22,5,5,26,5,5
Android,17039,5,0,0,12,0,0,17,0,0
Android,17038,4,1,1,20,2,2,24,3,3
Android,17037,2,1,1,33,2,2,35,3,3
Android,17036,3,0,0,89,13,8,92,13,8
Android,17035,3,1,1,133,41,16,136,42,17
Android,17034,2,0,0,67,3,3,69,3,3
Android,17033,10,3,3,90,14,9,100,17,12
Android,17032,7,1,1,97,4,4,104,5,5
Android,17031,7,1,1,86,5,2,93,6,3
Android,17030,5,1,1,6,0,0,11,1,1
Android,17029,12,2,2,406,58,29,418,60,31
Android,17028,8,1,1,34,5,1,42,6,2
Android,17027,4,0,0,98,6,4,102,6,4
Android,17026,9,0,0,41,2,2,50,2,2
Android,17025,3,0,0,16,3,3,19,3,3
Android,17024,6,1,1,65,14,12,71,15,13
Android,17023,1,1,1,240,60,2,241,61,3
Android,17022,4,0,0,84,8,7,88,8,7
Android,17021,10,3,3,98,28,15,108,31,18
Android,17020,6,0,0,77,3,3,83,3,3
Android,17019,4,0,0,33,6,5,37,6,5
Android,17018,7,0,0,102,3,2,109,3,2
Android,17017,3,1,1,119,16,9,122,17,10
Android,17016,5,3,3,28,7,4,33,10,7
Android,17015,3,1,1,38,1,1,41,2,2
Android,17014,6,1,1,35,2,2,41,3,3
Android,17013,2,0,0,82,6,6,84,6,6
Android,17012,4,0,0,39,1,1,43,1,1
Android,17011,6,2,2,39,9,6,45,11,8
Android,17010,3,1,1,35,6,5,38,7,6
Android,17009,7,1,1,32,2,1,39,3,2
Android,17008,4,0,0,28,1,1,32,1,1
Android,17007,4,0,0,57,4,4,61,4,4
Android,17006,8,1,1,41,3,2,49,4,3
Android,17005,3,0,0,43,1,1,46,1,1
Android,17004,4,1,1,64,4,4,68,5,5
Android,17003,3,0,0,17,0,0,20,0,0
Android,17002,7,0,0,111,3,3,118,3,3
Android,17001,3,1,1,70,30,16,73,31,17
Android,17000,13,1,1,164,14,7,177,15,8
Android,16999,4,0,0,36,1,1,40,1,1
Android,16998,3,0,0,25,0,0,28,0,0
Android,16997,8,2,2,178,26,7,186,28,9
Android,16996,6,0,0,101,12,7,107,12,7
Android,16995,4,1,1,47,5,4,51,6,5
Android,16994,6,1,1,62,5,2,68,6,3
Android,16993,9,2,2,88,22,5,97,24,7
Android,16992,12,1,1,59,3,2,71,4,3
Android,16991,5,1,1,32,6,6,37,7,7
Android,16990,7,2,2,343,113,53,350,115,55
Android,16989,9,2,2,32,7,6,41,9,8
Android,16988,6,3,3,230,51,26,236,54,29
Android,16987,4,2,2,50,8,6,54,10,8
Android,16986,8,1,1,50,9,7,58,10,8
Android,16985,8,1,1,45,4,2,53,5,3
Android,16984,4,2,2,74,17,12,78,19,14
Android,16983,10,1,1,52,3,2,62,4,3
Android,16982,8,0,0,50,2,2,58,2,2
Android,16981,10,2,2,203,21,8,213,23,10
Android,16980,4,2,2,47,5,4,51,7,6
Android,16979,5,0,0,37,2,1,42,2,1
Android,16978,8,1,1,52,6,5,60,7,6
Android,16977,5,1,1,48,3,3,53,4,4
Android,16976,1,1,1,36,11,9,37,12,10
Android,16975,6,0,0,25,3,3,31,3,3
Android,16974,6,2,2,129,27,17,135,29,19
Android,16973,7,0,0,67,13,9,74,13,9
Android,16972,12,1,1,48,3,3,60,4,4
Android,16971,4,1,1,16,5,5,20,6,6
Android,16970,5,0,0,93,8,8,98,8,8
Android,16969,6,0,0,10,0,0,16,0,0
Android,16968,10,4,4,63,14,6,73,18,10
Android,16967,6,2,2,50,7,4,56,9,6
Android,16966,5,1,1,38,6,5,43,7,6
Android,16965,8,0,0,46,5,5,54,5,5
Android,16964,10,0,0,62,6,6,72,6,6
Android,16963,13,0,0,89,9,9,102,9,9
Android,16962,7,0,0,55,4,4,62,4,4
Android,16961,10,1,1,100,7,5,110,8,6
Android,16960,5,0,0,31,1,1,36,1,1
Android,16959,5,1,1,41,4,2,46,5,3
Android,16958,5,1,1,38,5,3,43,6,4
Android,16957,4,1,1,8,1,1,12,2,2
Android,16956,8,3,2,46,8,5,54,11,7
Android,16955,7,0,0,81,12,6,88,12,6
Android,16954,9,1,1,79,7,6,88,8,7
Android,16953,6,1,1,36,6,6,42,7,7
Android,16952,4,0,0,29,3,3,33,3,3
Android,16951,7,0,0,14,0,0,21,0,0
Android,16950,10,2,2,43,3,3,53,5,5
Android,16949,4,0,0,12,1,1,16,1,1
Android,16948,6,0,0,23,1,1,29,1,1
Android,16947,8,2,2,26,3,3,34,5,5
Android,16946,9,1,1,101,4,3,110,5,4
Android,16945,7,2,2,163,24,12,170,26,14
Android,16944,2,1,1,65,14,11,67,15,12
Android,16943,3,0,0,7,0,0,10,0,0
Android,16942,8,0,0,104,14,11,112,14,11
Android,16941,8,1,1,47,12,8,55,13,9
Android,16940,3,0,0,44,0,0,47,0,0
Android,16939,7,0,0,34,0,0,41,0,0
Android,16938,4,0,0,206,66,25,210,66,25
Android,16937,6,1,1,161,32,12,167,33,13
Android,16936,11,1,1,112,11,9,123,12,10
Android,16935,4,3,3,160,36,15,164,39,18
Android,16934,5,2,2,136,31,12,141,33,14
Android,16933,5,0,0,25,0,0,30,0,0
Android,16932,5,0,0,25,0,0,30,0,0
Android,16931,5,0,0,25,0,0,30,0,0
Android,16930,5,0,0,25,0,0,30,0,0
Android,16929,15,3,2,47,3,3,62,6,5
Android,16928,5,0,0,77,5,2,82,5,2
Android,16927,5,0,0,30,4,1,35,4,1
Android,16926,5,0,0,58,1,1,63,1,1
Android,16925,4,1,1,32,5,3,36,6,4
Android,16924,8,1,1,168,14,6,176,15,7
Android,16923,7,0,0,34,3,3,41,3,3
Android,16922,7,0,0,85,7,7,92,7,7
Android,16921,7,2,2,84,12,9,91,14,11
Android,16920,6,0,0,61,10,9,67,10,9
Android,16919,7,3,3,65,14,6,72,17,9
Android,16918,7,0,0,24,2,2,31,2,2
Android,16917,9,0,0,97,5,5,106,5,5
Android,16916,6,1,1,24,2,2,30,3,3
Android,16915,7,1,1,37,8,7,44,9,8
Android,16914,6,1,1,20,2,2,26,3,3
Android,16913,4,2,2,50,16,11,54,18,13
Android,16912,11,2,2,515,121,32,526,123,34
Android,16911,5,0,0,27,0,0,32,0,0
Android,16910,9,3,3,49,10,8,58,13,11
Android,16909,3,0,0,19,3,3,22,3,3
Android,16908,6,0,0,25,2,2,31,2,2
