DS,Id,LenT,TypoT,UTT,LenD,TypoD,UTD,LenB,TypoB,UTB
Openoffice,111485,3,0,0,37,3,3,40,3,3
Openoffice,111486,2,0,0,6,1,1,8,1,1
Openoffice,111487,6,0,0,68,7,3,74,7,3
Openoffice,87593,2,0,0,7,1,1,9,1,1
Openoffice,111488,6,1,1,34,4,3,40,5,4
Openoffice,111489,9,1,1,34,5,5,43,6,6
Openoffice,111490,5,1,1,18,1,1,23,2,2
Openoffice,111491,6,3,3,208,78,33,214,81,36
Openoffice,111492,6,3,3,41,4,4,47,7,7
Openoffice,111493,6,0,0,25,0,0,31,0,0
Openoffice,111494,4,1,1,6,1,1,10,2,2
Openoffice,111496,6,0,0,18,1,1,24,1,1
Openoffice,111497,10,3,3,17,2,2,27,5,5
Openoffice,87594,6,1,1,36,2,1,42,3,2
Openoffice,111498,10,0,0,48,5,5,58,5,5
Openoffice,111499,7,0,0,25,3,3,32,3,3
Openoffice,111500,7,1,1,16,3,3,23,4,4
Openoffice,111501,7,2,2,36,4,4,43,6,6
Openoffice,111502,7,0,0,108,4,3,115,4,3
Openoffice,111503,4,1,1,18,0,0,22,1,1
Openoffice,111504,7,0,0,58,13,9,65,13,9
Openoffice,111505,3,0,0,7,0,0,10,0,0
Openoffice,111506,9,3,3,17,5,5,26,8,8
Openoffice,111507,10,3,3,6,4,4,16,7,7
Openoffice,87595,6,0,0,72,10,7,78,10,7
Openoffice,111508,7,1,1,35,11,10,42,12,11
Openoffice,111509,5,0,0,3,0,0,8,0,0
Openoffice,111510,4,0,0,34,8,8,38,8,8
Openoffice,111511,6,2,2,25,4,3,31,6,5
Openoffice,111512,7,2,2,32,7,5,39,9,7
Openoffice,111513,6,0,0,59,12,8,65,12,8
Openoffice,111514,4,0,0,82,5,5,86,5,5
Openoffice,111515,4,0,0,5,1,1,9,1,1
Openoffice,111516,3,0,0,5,1,1,8,1,1
Openoffice,111517,8,2,2,37,7,5,45,9,7
Openoffice,87596,6,0,0,19,0,0,25,0,0
Openoffice,111518,6,0,0,20,1,1,26,1,1
Openoffice,111519,3,1,1,30,7,5,33,8,6
Openoffice,111520,5,1,1,86,9,7,91,10,8
Openoffice,111521,6,1,1,68,6,3,74,7,4
Openoffice,111522,4,1,1,26,3,3,30,4,4
Openoffice,111523,4,0,0,78,2,2,82,2,2
Openoffice,111524,6,3,3,222,98,56,228,101,59
Openoffice,111525,5,1,1,74,7,5,79,8,6
Openoffice,111526,6,3,2,70,26,15,76,29,17
Openoffice,111527,4,0,0,28,5,3,32,5,3
Openoffice,87597,3,1,1,43,11,5,46,12,6
Openoffice,111528,3,0,0,8,1,1,11,1,1
Openoffice,111529,9,0,0,19,6,5,28,6,5
Openoffice,111530,5,0,0,57,2,2,62,2,2
Openoffice,111531,8,2,2,45,9,8,53,11,10
Openoffice,111532,6,0,0,77,3,3,83,3,3
Openoffice,111533,3,1,1,44,14,10,47,15,11
Openoffice,111534,5,2,2,3,0,0,8,2,2
Openoffice,111535,5,0,0,79,11,7,84,11,7
Openoffice,111536,5,0,0,75,13,7,80,13,7
Openoffice,111537,7,0,0,19,0,0,26,0,0
Openoffice,87598,5,1,1,24,3,3,29,4,4
Openoffice,111538,4,0,0,24,1,1,28,1,1
Openoffice,111539,5,2,2,49,7,5,54,9,7
Openoffice,111540,9,1,1,47,1,1,56,2,2
Openoffice,111541,3,1,1,22,0,0,25,1,1
Openoffice,111542,8,3,3,33,2,2,41,5,5
Openoffice,111543,5,0,0,67,5,3,72,5,3
Openoffice,111545,8,0,0,94,15,12,102,15,12
Openoffice,111546,5,0,0,28,3,2,33,3,2
Openoffice,111547,6,2,2,269,41,19,275,43,21
Openoffice,87599,5,0,0,129,0,0,134,0,0
Openoffice,111548,4,0,0,19,0,0,23,0,0
Openoffice,111549,7,2,2,25,4,3,32,6,5
Openoffice,111550,6,0,0,14,1,1,20,1,1
Openoffice,111551,6,2,2,11,2,2,17,4,4
Openoffice,111552,6,2,2,39,10,8,45,12,10
Openoffice,111553,4,1,1,9,0,0,13,1,1
Openoffice,111554,4,0,0,44,5,2,48,5,2
Openoffice,111555,8,0,0,283,60,34,291,60,34
Openoffice,111556,5,1,1,87,22,4,92,23,5
Openoffice,111557,4,2,2,21,7,5,25,9,7
Openoffice,87600,10,1,1,27,0,0,37,1,1
Openoffice,111558,6,2,2,20,8,7,26,10,9
Openoffice,111559,5,0,0,18,3,3,23,3,3
Openoffice,111560,10,2,2,38,8,8,48,10,10
Openoffice,111561,6,0,0,59,4,3,65,4,3
Openoffice,111562,5,1,1,25,1,1,30,2,2
Openoffice,111563,4,0,0,23,1,1,27,1,1
Openoffice,111564,2,1,1,20,3,3,22,4,4
Openoffice,111565,3,0,0,7,1,1,10,1,1
Openoffice,111566,3,0,0,7,1,1,10,1,1
Openoffice,111567,3,1,1,8,0,0,11,1,1
Openoffice,87601,3,0,0,21,5,5,24,5,5
Openoffice,111568,3,1,1,6,0,0,9,1,1
Openoffice,111569,5,2,2,5,1,1,10,3,3
Openoffice,111570,5,2,2,5,1,1,10,3,3
Openoffice,111571,6,1,1,6,1,1,12,2,2
Openoffice,111572,3,0,0,30,0,0,33,0,0
Openoffice,111573,8,0,0,30,1,1,38,1,1
Openoffice,111574,4,0,0,16,1,1,20,1,1
Openoffice,111575,7,0,0,12,0,0,19,0,0
Openoffice,111576,7,0,0,30,3,3,37,3,3
Openoffice,111577,2,0,0,9,0,0,11,0,0
Openoffice,87602,5,2,2,23,3,3,28,5,5
Openoffice,111578,8,4,4,77,32,9,85,36,13
Openoffice,111579,6,0,0,24,2,2,30,2,2
Openoffice,111580,5,1,1,18,2,2,23,3,3
Openoffice,111581,7,1,1,49,8,6,56,9,7
Openoffice,111582,6,0,0,33,7,6,39,7,6
Openoffice,111583,7,2,2,121,21,19,128,23,21
Openoffice,111584,5,1,1,66,9,3,71,10,4
Openoffice,111585,7,0,0,90,2,2,97,2,2
Openoffice,111586,7,1,1,68,7,6,75,8,7
Openoffice,111587,3,1,1,18,12,11,21,13,12
Openoffice,87603,7,1,1,62,9,5,69,10,6
Openoffice,111588,3,0,0,183,25,17,186,25,17
Openoffice,111589,11,2,2,65,27,19,76,29,21
Openoffice,111590,5,0,0,22,1,1,27,1,1
Openoffice,111591,5,2,2,37,1,1,42,3,3
Openoffice,111592,6,1,1,63,3,2,69,4,3
Openoffice,111593,9,1,1,29,3,3,38,4,4
Openoffice,111594,7,1,1,5,2,1,12,3,2
Openoffice,111595,4,0,0,44,11,9,48,11,9
Openoffice,111596,6,0,0,14,0,0,20,0,0
Openoffice,111597,4,3,3,30,25,23,34,28,26
Openoffice,87604,4,2,2,24,5,2,28,7,4
Openoffice,111598,4,3,3,11,5,4,15,8,7
Openoffice,111599,10,2,2,1,0,0,11,2,2
Openoffice,111600,6,2,2,20,4,4,26,6,6
Openoffice,111601,3,1,1,56,23,16,59,24,17
Openoffice,111604,4,2,2,49,20,10,53,22,12
Openoffice,111605,5,0,0,49,4,3,54,4,3
Openoffice,111606,4,1,1,42,9,4,46,10,5
Openoffice,111607,4,1,1,35,3,3,39,4,4
Openoffice,111608,4,1,1,38,3,3,42,4,4
Openoffice,87605,6,0,0,83,12,4,89,12,4
Openoffice,111609,5,1,1,40,20,14,45,21,15
Openoffice,111610,9,0,0,69,4,4,78,4,4
Openoffice,111611,3,0,0,59,6,1,62,6,1
Openoffice,111612,8,0,0,54,17,15,62,17,15
Openoffice,111613,4,0,0,16,0,0,20,0,0
Openoffice,111614,4,0,0,16,0,0,20,0,0
Openoffice,111615,4,1,1,29,3,3,33,4,4
Openoffice,111616,5,2,2,34,5,4,39,7,6
Openoffice,111617,7,1,1,32,4,3,39,5,4
Openoffice,111618,2,0,0,5,1,1,7,1,1
Openoffice,87606,6,0,0,79,3,1,85,3,1
Openoffice,111619,4,0,0,21,0,0,25,0,0
Openoffice,111620,4,0,0,9,1,1,13,1,1
Openoffice,111621,4,0,0,3,0,0,7,0,0
Openoffice,111622,5,1,1,27,6,6,32,7,7
Openoffice,111623,8,1,1,26,8,5,34,9,6
Openoffice,111624,9,1,1,23,7,6,32,8,7
Openoffice,111625,2,0,0,17,0,0,19,0,0
Openoffice,111626,4,0,0,10,0,0,14,0,0
Openoffice,111628,4,0,0,39,3,3,43,3,3
Openoffice,87607,9,0,0,73,2,1,82,2,1
Openoffice,111629,5,0,0,36,0,0,41,0,0
Openoffice,111630,6,0,0,22,0,0,28,0,0
Openoffice,111631,7,1,1,26,12,9,33,13,10
Openoffice,111632,3,0,0,34,16,14,37,16,14
Openoffice,111633,2,0,0,16,1,1,18,1,1
Openoffice,111634,4,0,0,7,0,0,11,0,0
Openoffice,111635,8,1,1,65,1,1,73,2,2
Openoffice,111636,4,0,0,34,4,4,38,4,4
Openoffice,111637,2,0,0,58,13,8,60,13,8
Openoffice,111638,9,3,3,118,35,13,127,38,16
Openoffice,87608,5,0,0,40,0,0,45,0,0
Openoffice,111639,9,1,1,174,58,19,183,59,20
Openoffice,111640,7,0,0,20,3,3,27,3,3
Openoffice,111643,5,0,0,97,10,10,102,10,10
Openoffice,111644,6,1,1,5988,2408,1563,5994,2409,1564
Openoffice,111645,7,2,2,56,9,6,63,11,8
Openoffice,111647,7,1,1,16,2,2,23,3,3
Openoffice,111648,11,5,5,49,8,7,60,13,12
Openoffice,87609,5,0,0,20,1,1,25,1,1
Openoffice,85202,9,0,0,56,5,4,65,5,4
Openoffice,111649,4,0,0,17,1,1,21,1,1
Openoffice,111650,7,2,2,26,3,3,33,5,5
Openoffice,111652,6,0,0,28,3,3,34,3,3
Openoffice,111653,7,2,2,129,20,7,136,22,9
Openoffice,111654,5,0,0,28,1,1,33,1,1
Openoffice,111655,7,1,1,115,39,22,122,40,23
Openoffice,111656,3,0,0,35,10,6,38,10,6
Openoffice,111657,4,0,0,34,10,7,38,10,7
Openoffice,111658,4,0,0,62,4,2,66,4,2
Openoffice,87610,6,1,1,51,8,7,57,9,8
Openoffice,111659,6,0,0,44,5,5,50,5,5
Openoffice,111660,5,0,0,13,0,0,18,0,0
Openoffice,111661,7,0,0,61,11,7,68,11,7
Openoffice,111662,4,0,0,8,0,0,12,0,0
Openoffice,111664,3,0,0,17,1,1,20,1,1
Openoffice,111665,4,0,0,35,13,8,39,13,8
Openoffice,111666,9,1,1,67,6,4,76,7,5
Openoffice,111667,5,0,0,37,1,1,42,1,1
Openoffice,111668,8,0,0,71,8,4,79,8,4
Openoffice,87611,9,1,1,154,8,8,163,9,9
Openoffice,111669,9,1,1,35,3,2,44,4,3
Openoffice,111670,9,2,2,67,16,7,76,18,9
Openoffice,111671,8,3,3,78,24,16,86,27,19
Openoffice,111672,7,2,2,28,2,2,35,4,4
Openoffice,111673,6,0,0,142,10,5,148,10,5
Openoffice,111674,7,0,0,41,2,2,48,2,2
Openoffice,111675,3,0,0,45,7,7,48,7,7
Openoffice,111676,4,1,1,27,14,4,31,15,5
Openoffice,111677,6,1,1,48,5,3,54,6,4
Openoffice,111678,4,0,0,6,1,1,10,1,1
Openoffice,87612,7,2,2,66,6,3,73,8,5
Openoffice,111679,4,0,0,35,1,1,39,1,1
Openoffice,111680,3,1,1,32,2,2,35,3,3
Openoffice,111681,4,2,2,23,6,6,27,8,8
Openoffice,111682,8,4,4,22,8,4,30,12,8
Openoffice,111683,7,0,0,44,7,4,51,7,4
Openoffice,111684,5,2,2,8,1,1,13,3,3
Openoffice,111685,11,1,1,61,11,5,72,12,6
Openoffice,111686,7,2,2,41,7,5,48,9,7
Openoffice,111687,4,1,1,56,6,6,60,7,7
Openoffice,111688,3,0,0,87,0,0,90,0,0
Openoffice,87613,9,1,1,72,2,2,81,3,3
Openoffice,111689,5,0,0,50,5,4,55,5,4
Openoffice,111690,6,0,0,48,4,3,54,4,3
Openoffice,111691,11,1,1,14,0,0,25,1,1
Openoffice,111692,3,0,0,31,14,6,34,14,6
Openoffice,111693,4,1,1,10,2,2,14,3,3
Openoffice,111694,2,0,0,21,1,1,23,1,1
Openoffice,111695,4,1,1,68,10,7,72,11,8
Openoffice,111696,3,1,1,16,3,3,19,4,4
Openoffice,111697,5,1,1,2,0,0,7,1,1
Openoffice,111698,6,0,0,114,9,7,120,9,7
Openoffice,87614,9,2,2,199,34,9,208,36,11
Openoffice,111699,6,2,1,7,0,0,13,2,1
Openoffice,111700,2,1,1,61,8,5,63,9,6
Openoffice,111701,5,1,1,6,1,1,11,2,2
Openoffice,111702,5,2,2,22,1,1,27,3,3
Openoffice,111703,4,0,0,84,8,8,88,8,8
Openoffice,111704,7,1,1,18,1,1,25,2,2
Openoffice,111705,6,0,0,77,7,6,83,7,6
Openoffice,111706,8,4,4,277,99,12,285,103,16
Openoffice,111707,9,0,0,16,2,2,25,2,2
Openoffice,111708,4,0,0,15,0,0,19,0,0
Openoffice,87615,3,0,0,39,9,7,42,9,7
Openoffice,111709,11,5,5,18,4,4,29,9,9
Openoffice,111710,6,0,0,34,2,2,40,2,2
Openoffice,111711,6,3,3,103,21,13,109,24,16
Openoffice,111712,4,2,2,12,2,1,16,4,3
Openoffice,111713,2,0,0,23,1,1,25,1,1
Openoffice,111714,5,0,0,32,9,8,37,9,8
Openoffice,111715,6,0,0,99,2,1,105,2,1
Openoffice,111716,4,0,0,13,0,0,17,0,0
Openoffice,111717,5,0,0,19,4,4,24,4,4
Openoffice,111718,3,0,0,173,13,9,176,13,9
Openoffice,87616,3,0,0,12,0,0,15,0,0
Openoffice,111719,6,1,1,32,4,4,38,5,5
Openoffice,111720,10,1,1,43,1,1,53,2,2
Openoffice,111721,5,2,2,23,1,1,28,3,3
Openoffice,111722,4,0,0,39,8,4,43,8,4
Openoffice,111723,4,0,0,16,0,0,20,0,0
Openoffice,111724,4,0,0,20,0,0,24,0,0
Openoffice,111725,8,2,2,25,4,3,33,6,5
Openoffice,111726,6,0,0,30,0,0,36,0,0
Openoffice,111727,5,2,2,133,47,43,138,49,45
Openoffice,111728,7,2,2,8,2,2,15,4,4
Openoffice,87617,2,0,0,19,1,1,21,1,1
Openoffice,111729,6,1,1,84,20,14,90,21,15
Openoffice,111730,8,1,1,133,26,19,141,27,20
Openoffice,111732,4,0,0,225,88,29,229,88,29
Openoffice,111733,3,3,3,7,4,3,10,7,6
Openoffice,111734,7,1,1,1,0,0,8,1,1
Openoffice,111735,7,2,2,7,1,1,14,3,3
Openoffice,111736,1,0,0,3,0,0,4,0,0
Openoffice,111737,6,1,1,82,4,3,88,5,4
Openoffice,111738,3,0,0,39,6,5,42,6,5
Openoffice,87618,3,0,0,19,1,1,22,1,1
Openoffice,111739,6,0,0,62,12,7,68,12,7
Openoffice,111740,6,1,1,42,7,5,48,8,6
Openoffice,111741,4,0,0,20,1,1,24,1,1
Openoffice,111742,8,4,4,89,42,16,97,46,20
Openoffice,111743,7,0,0,47,5,5,54,5,5
Openoffice,111744,6,1,1,22,4,4,28,5,5
Openoffice,111745,4,0,0,11,2,2,15,2,2
Openoffice,111746,6,0,0,51,7,3,57,7,3
Openoffice,111747,3,2,2,105,30,12,108,32,14
Openoffice,111748,6,0,0,22,0,0,28,0,0
Openoffice,85203,3,1,1,10,4,4,13,5,5
Openoffice,111749,5,0,0,11,3,3,16,3,3
Openoffice,111750,8,1,1,17,0,0,25,1,1
Openoffice,111751,1,0,0,44,18,17,45,18,17
Openoffice,111752,3,1,1,8,1,1,11,2,2
Openoffice,111753,10,2,2,37,6,6,47,8,8
Openoffice,111754,6,1,1,18,5,4,24,6,5
Openoffice,111755,4,1,1,33,7,6,37,8,7
Openoffice,111756,5,0,0,16,2,2,21,2,2
Openoffice,111757,4,0,0,88,23,17,92,23,17
Openoffice,111758,6,3,3,88,26,14,94,29,17
Openoffice,87620,5,0,0,54,2,2,59,2,2
Openoffice,111759,3,2,2,43,14,10,46,16,12
Openoffice,111760,7,1,1,71,17,14,78,18,15
Openoffice,111761,8,0,0,32,0,0,40,0,0
Openoffice,111762,4,3,3,53,14,11,57,17,14
Openoffice,111763,4,0,0,126,34,6,130,34,6
Openoffice,111764,3,0,0,16,0,0,19,0,0
Openoffice,111765,3,0,0,18,1,1,21,1,1
Openoffice,111766,6,2,2,8,2,2,14,4,4
Openoffice,111767,9,1,1,37,2,2,46,3,3
Openoffice,111768,7,2,2,106,29,21,113,31,23
Openoffice,87621,6,0,0,15,1,1,21,1,1
Openoffice,111769,10,1,1,90,29,19,100,30,20
Openoffice,111770,8,3,2,26,12,11,34,15,13
Openoffice,111771,7,1,1,42,5,4,49,6,5
Openoffice,111772,8,0,0,94,32,9,102,32,9
Openoffice,111773,7,0,0,3,0,0,10,0,0
Openoffice,111775,10,1,1,159,32,24,169,33,25
Openoffice,111776,5,1,1,23,0,0,28,1,1
Openoffice,111778,13,0,0,99,13,8,112,13,8
Openoffice,87622,6,2,2,6,0,0,12,2,2
Openoffice,111779,11,0,0,196,24,8,207,24,8
Openoffice,111780,13,0,0,147,4,4,160,4,4
Openoffice,111781,9,1,1,151,16,7,160,17,8
Openoffice,111782,8,0,0,46,5,5,54,5,5
Openoffice,111783,7,0,0,209,18,8,216,18,8
Openoffice,111784,8,2,2,34,6,6,42,8,8
Openoffice,111785,4,0,0,108,11,6,112,11,6
Openoffice,111786,4,1,1,6,0,0,10,1,1
Openoffice,111787,6,2,2,1183,570,258,1189,572,260
Openoffice,87623,4,0,0,46,0,0,50,0,0
Openoffice,111789,3,0,0,11,2,2,14,2,2
Openoffice,111790,7,0,0,20,0,0,27,0,0
Openoffice,111791,5,1,1,13,2,2,18,3,3
Openoffice,111792,4,2,2,9,1,1,13,3,3
Openoffice,111793,4,1,1,22,7,6,26,8,7
Openoffice,111794,5,0,0,56,7,6,61,7,6
Openoffice,111795,4,1,1,6,0,0,10,1,1
Openoffice,111796,7,1,1,0,0,0,7,1,1
Openoffice,111797,7,0,0,33,1,1,40,1,1
Openoffice,111798,4,0,0,19,2,2,23,2,2
Openoffice,87624,9,1,1,26,4,4,35,5,5
Openoffice,111799,3,1,1,40,14,12,43,15,13
Openoffice,111800,4,0,0,26,1,1,30,1,1
Openoffice,111801,5,0,0,8,1,1,13,1,1
Openoffice,111802,6,0,0,1483,668,343,1489,668,343
Openoffice,111803,5,1,1,1,0,0,6,1,1
Openoffice,111804,6,0,0,184,12,6,190,12,6
Openoffice,111805,7,0,0,74,7,5,81,7,5
Openoffice,111806,3,1,1,17,5,4,20,6,5
Openoffice,111808,3,0,0,76,6,5,79,6,5
Openoffice,87625,8,2,2,50,8,5,58,10,7
Openoffice,111809,4,0,0,53,5,4,57,5,4
Openoffice,111810,5,2,2,19,2,2,24,4,4
Openoffice,111811,6,1,1,1294,847,80,1300,848,81
Openoffice,111812,8,0,0,67,2,1,75,2,1
Openoffice,111813,5,1,1,50,13,7,55,14,8
Openoffice,111814,3,0,0,116,27,19,119,27,19
Openoffice,111816,7,1,1,76,6,6,83,7,7
Openoffice,111817,7,1,1,42,5,5,49,6,6
Openoffice,111818,5,1,1,27,1,1,32,2,2
Openoffice,87626,3,0,0,37,3,3,40,3,3
Openoffice,111819,6,0,0,29,2,2,35,2,2
Openoffice,111822,11,1,1,58,12,6,69,13,7
Openoffice,111823,6,1,1,26,10,8,32,11,9
Openoffice,111824,7,1,1,24,4,4,31,5,5
Openoffice,111826,7,0,0,37,3,3,44,3,3
Openoffice,111827,6,0,0,56,5,4,62,5,4
Openoffice,111828,7,0,0,12,0,0,19,0,0
Openoffice,87627,7,0,0,98,3,3,105,3,3
Openoffice,111829,2,0,0,17,4,4,19,4,4
Openoffice,111830,7,0,0,44,4,4,51,4,4
Openoffice,111831,5,0,0,17,1,1,22,1,1
Openoffice,111832,4,0,0,22,4,4,26,4,4
Openoffice,111833,5,0,0,69,2,2,74,2,2
Openoffice,111834,3,1,1,49,10,6,52,11,7
Openoffice,111835,5,2,2,11,1,1,16,3,3
Openoffice,111836,10,1,1,48,6,6,58,7,7
Openoffice,111837,6,1,1,57,8,2,63,9,3
Openoffice,111838,4,0,0,17,0,0,21,0,0
Openoffice,87628,8,2,2,27,12,11,35,14,13
Openoffice,111839,3,0,0,23,7,6,26,7,6
Openoffice,111840,9,1,1,18,4,3,27,5,4
Openoffice,111841,4,0,0,30,1,1,34,1,1
Openoffice,111842,6,0,0,28,2,2,34,2,2
Openoffice,111843,9,0,0,58,4,3,67,4,3
Openoffice,111844,2,1,1,2,0,0,4,1,1
Openoffice,111845,3,0,0,47,2,2,50,2,2
Openoffice,111846,5,0,0,19,1,1,24,1,1
Openoffice,111847,7,1,1,107,24,12,114,25,13
Openoffice,111848,3,0,0,26,6,4,29,6,4
Openoffice,87629,5,2,2,10,10,5,15,12,7
Openoffice,85204,5,0,0,22,10,9,27,10,9
Openoffice,111849,6,1,1,2,1,1,8,2,2
Openoffice,111850,9,3,3,39,13,11,48,16,14
Openoffice,111851,6,1,1,40,11,8,46,12,9
Openoffice,111852,5,0,0,60,4,4,65,4,4
Openoffice,111853,4,0,0,6,0,0,10,0,0
Openoffice,111854,6,0,0,48,6,6,54,6,6
Openoffice,111855,5,1,1,45,5,5,50,6,6
Openoffice,111856,2,0,0,39,6,4,41,6,4
Openoffice,111857,8,1,1,26,3,3,34,4,4
Openoffice,111858,8,3,3,19,2,1,27,5,4
Openoffice,87630,8,0,0,50,1,1,58,1,1
Openoffice,111859,6,1,1,15,3,3,21,4,4
Openoffice,111860,9,1,1,15,1,1,24,2,2
Openoffice,111861,5,0,0,43,3,2,48,3,2
Openoffice,111862,8,0,0,52,3,3,60,3,3
Openoffice,111863,5,0,0,18,1,1,23,1,1
Openoffice,111864,5,0,0,29,5,5,34,5,5
Openoffice,111865,4,1,1,51,9,5,55,10,6
Openoffice,111867,4,1,1,14,1,1,18,2,2
Openoffice,111868,7,2,1,33,11,8,40,13,9
Openoffice,87631,3,0,0,25,5,4,28,5,4
Openoffice,111870,6,0,0,30,0,0,36,0,0
Openoffice,111871,2,1,1,19,5,5,21,6,6
Openoffice,111872,6,1,1,15,1,1,21,2,2
Openoffice,111873,6,0,0,82,3,2,88,3,2
Openoffice,111874,2,0,0,18,1,1,20,1,1
Openoffice,111875,3,1,1,10,1,1,13,2,2
Openoffice,111876,4,1,1,15,2,1,19,3,2
Openoffice,111877,3,0,0,5,0,0,8,0,0
Openoffice,111878,4,2,2,3,1,1,7,3,3
Openoffice,87632,3,0,0,5,1,1,8,1,1
Openoffice,111879,1,1,1,12,3,3,13,4,4
Openoffice,111881,8,0,0,18,3,3,26,3,3
Openoffice,111882,6,0,0,22,10,10,28,10,10
Openoffice,111883,9,3,3,59,20,13,68,23,16
Openoffice,111884,5,3,3,32,11,10,37,14,13
Openoffice,111885,6,0,0,161,11,11,167,11,11
Openoffice,111886,5,1,1,135,56,37,140,57,38
Openoffice,111887,4,0,0,34,5,4,38,5,4
Openoffice,111888,6,1,1,39,8,7,45,9,8
Openoffice,87633,5,0,0,35,2,2,40,2,2
Openoffice,111889,3,0,0,109,12,11,112,12,11
Openoffice,111890,8,1,1,28,3,2,36,4,3
Openoffice,111892,5,0,0,51,2,2,56,2,2
Openoffice,111893,6,0,0,80,6,6,86,6,6
Openoffice,111894,6,1,1,52,5,3,58,6,4
Openoffice,111895,3,1,1,10,0,0,13,1,1
Openoffice,111896,5,3,3,219,125,98,224,128,101
Openoffice,111898,5,0,0,9,0,0,14,0,0
Openoffice,87634,10,1,1,330,72,33,340,73,34
Openoffice,111899,3,0,0,7,4,4,10,4,4
Openoffice,111900,7,1,1,35,3,3,42,4,4
Openoffice,111901,5,1,1,17,3,3,22,4,4
Openoffice,111902,5,0,0,61,6,3,66,6,3
Openoffice,111903,3,0,0,48,7,3,51,7,3
Openoffice,111904,6,1,1,37,10,9,43,11,10
Openoffice,111905,6,0,0,44,5,2,50,5,2
Openoffice,111906,4,0,0,33,3,3,37,3,3
Openoffice,111907,4,0,0,52,1,1,56,1,1
Openoffice,111908,8,1,1,1,0,0,9,1,1
Openoffice,87635,8,2,2,47,1,1,55,3,3
Openoffice,111909,7,1,1,2,0,0,9,1,1
Openoffice,111910,10,2,2,63,48,37,73,50,39
Openoffice,111911,10,1,1,19,1,1,29,2,2
Openoffice,111912,4,1,1,15,5,5,19,6,6
Openoffice,111913,8,0,0,32,0,0,40,0,0
Openoffice,111914,6,1,1,6,1,1,12,2,2
Openoffice,111915,8,0,0,46,2,2,54,2,2
Openoffice,111916,6,1,1,67,11,6,73,12,7
Openoffice,111917,4,0,0,31,1,1,35,1,1
Openoffice,111918,5,1,1,57,16,7,62,17,8
Openoffice,87636,8,1,1,40,6,2,48,7,3
Openoffice,111919,9,1,1,132,6,5,141,7,6
Openoffice,111920,9,1,1,132,6,5,141,7,6
Openoffice,111921,4,1,1,46,9,7,50,10,8
Openoffice,111922,2,0,0,3,0,0,5,0,0
Openoffice,111924,9,1,1,78,28,14,87,29,15
Openoffice,111925,5,0,0,101,1,1,106,1,1
Openoffice,111927,5,0,0,79,4,3,84,4,3
Openoffice,111928,5,0,0,18,0,0,23,0,0
Openoffice,87637,8,3,3,13,4,4,21,7,7
Openoffice,111929,8,2,2,133,14,7,141,16,9
Openoffice,111930,3,0,0,25,1,1,28,1,1
Openoffice,111931,4,0,0,26,0,0,30,0,0
Openoffice,111932,4,0,0,48,4,4,52,4,4
Openoffice,111933,3,0,0,48,4,4,51,4,4
Openoffice,111934,6,0,0,111,2,2,117,2,2
Openoffice,111935,8,0,0,68,6,4,76,6,4
Openoffice,111936,4,0,0,15,0,0,19,0,0
Openoffice,111937,7,0,0,30,0,0,37,0,0
Openoffice,111938,3,0,0,12,1,1,15,1,1
Openoffice,87638,4,1,1,6,0,0,10,1,1
Openoffice,111939,7,1,1,257,97,31,264,98,32
Openoffice,111940,3,0,0,39,10,6,42,10,6
Openoffice,111941,7,0,0,19,0,0,26,0,0
Openoffice,111942,7,0,0,43,1,1,50,1,1
Openoffice,111943,3,1,1,39,5,5,42,6,6
Openoffice,111944,7,1,1,277,106,11,284,107,12
Openoffice,111945,4,1,1,26,1,1,30,2,2
Openoffice,111946,8,3,3,57,5,3,65,8,6
Openoffice,111947,7,0,0,36,3,3,43,3,3
Openoffice,111948,3,0,0,54,11,6,57,11,6
Openoffice,85205,6,1,1,51,3,2,57,4,3
Openoffice,111949,7,2,2,14,3,3,21,5,5
Openoffice,111951,9,0,0,68,4,4,77,4,4
Openoffice,111952,3,1,1,11,2,2,14,3,3
Openoffice,111953,1,0,0,8,1,1,9,1,1
Openoffice,111954,9,2,2,49,3,3,58,5,5
Openoffice,111955,3,2,2,40,6,6,43,8,8
Openoffice,111956,6,1,1,24,1,1,30,2,2
Openoffice,111957,7,3,3,19,4,4,26,7,7
Openoffice,111958,7,4,4,32,5,3,39,9,7
Openoffice,87640,3,0,0,10,1,1,13,1,1
Openoffice,111959,4,2,2,26,4,4,30,6,6
Openoffice,111960,3,1,1,6,2,1,9,3,2
Openoffice,111961,8,2,2,46,12,6,54,14,8
Openoffice,111962,7,1,1,45,3,2,52,4,3
Openoffice,111963,4,0,0,17,4,4,21,4,4
Openoffice,111964,7,0,0,78,33,24,85,33,24
Openoffice,111965,9,2,1,63,4,4,72,6,5
Openoffice,111966,7,1,1,21,3,3,28,4,4
Openoffice,111967,4,0,0,17,1,1,21,1,1
Openoffice,111968,6,3,3,33,9,8,39,12,11
Openoffice,87641,6,1,1,71,9,5,77,10,6
Openoffice,111969,5,1,1,32,11,4,37,12,5
Openoffice,111970,4,2,2,37,15,14,41,17,16
Openoffice,111971,5,1,1,20,6,5,25,7,6
Openoffice,111972,7,1,1,28,4,4,35,5,5
Openoffice,111973,7,2,2,272,92,15,279,94,17
Openoffice,111974,10,0,0,72,10,6,82,10,6
Openoffice,111975,4,0,0,35,2,2,39,2,2
Openoffice,111976,2,0,0,113,4,3,115,4,3
